step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9992312298586228, 0.06833525629533271, 0.030132436635802916, 0.027729369810392344, 1.5744613136260517
1, 0, 0.9982389198821354, 0.039351235773305356, 0.1460819330192175, 0.04197447024252073, 0.30724779376180295
2, 0, 0.9956189531249746, 0.02665000101305975, 0.4303228735110646, 0.06622579412749294, 0.1560077472070627
3, 0, 0.9936303637247154, 0.01694236637964071, 0.5695459287163863, 0.07987372393255857, 0.09749306820053816
4, 0, 0.9941178854415653, 0.009389171575533406, 0.519257095236812, 0.07675148148325522, 0.05471651612217999
5, 0, 0.994584658450771, 0.00957997027510183, 0.9507717884703656, 0.07363893636468537, 0.055523691135698945
6, 0, 0.9944541747561422, 0.009425931288545429, 0.979797452752498, 0.07452204830435089, 0.05456008233875749
7, 0, 0.9953882837752276, 0.009135182692581864, 0.9675537923440936, 0.06794884474403597, 0.05284527082172911
8, 0, 0.9949557926033331, 0.008388299543851415, 0.9158197283924202, 0.07106746440954775, 0.04876712681045479
9, 0, 0.9957198610658227, 0.008006934874176115, 0.9480273836240174, 0.06545783879022905, 0.04623391997018662
10, 0, 0.9961958428337107, 0.007454334033781046, 0.9271635661759978, 0.06170722783564014, 0.042639380240728865
11, 0, 0.9950036866354245, 0.007377687091684553, 0.9837520717195799, 0.07072884694848298, 0.04215905173288997
12, 0, 0.9943601157511425, 0.00731495262957458, 0.9901971784710839, 0.07515223766535152, 0.0417808645211988
13, 0, 0.9939052529589031, 0.006905582464467651, 0.9433116369836702, 0.07812849630004076, 0.0390872508414771
14, 0, 0.9932296058090222, 0.006049967522503496, 0.8720463495638625, 0.0823522477419153, 0.03358064889090372
