xp, rho, u, p, Mach
0.05,0.9999999999999998,1.5000000000000004,0.7142857142857143,1.5000000000000004
0.15,0.9999999999999998,1.5000000000000004,0.7142857142857143,1.5000000000000004
0.25,0.976440782209579,1.5198330647085365,0.7014765369788424,1.5154731666639742
0.35,0.9186132565811829,1.5544932966316432,0.6385625750513194,1.575757776577764
0.45,0.7765682726726937,1.6855433405734905,0.4802815895977641,1.811414159019909
0.55,0.6720059756240059,1.695330789388364,0.41415272729027963,1.8251423239251912
0.65,0.621590962147563,1.7620205198794612,0.3409400399738264,2.010760224250985
0.75,0.5804910320983143,1.8436081453160658,0.3103105891884418,2.131101132294912
0.85,0.6234904739971242,1.6625595546914453,0.3651341326115063,1.836123496803869
0.95,0.5913479402110249,1.7781936312500124,0.33467866914468075,1.9976645377465758
