xp, rho, u, p, Mach
0.05,1.0,1.5,0.7142857142857144,1.5
0.15,1.0,1.5,0.7142857142857144,1.5
0.25,1.0,1.5,0.6769067801113753,1.5408586798462063
0.35,0.8793600087031668,1.599518571055398,0.6395664243094723,1.5851333245306376
0.45,0.7587200174063325,1.7521473766936233,0.45811559885703523,1.9057233102482123
0.55,0.6674184957025404,1.7491551451142933,0.40193608523514746,1.9049559335564035
0.65,0.5518423229471772,2.0921549332088047,0.2694563204166729,2.5304230796098692
0.75,0.6262106582566036,1.7169665498863516,0.3650819971640333,1.900477950200721
0.85,0.5820908112984329,1.8589725010169493,0.3298163661083026,2.0872199555372517
0.95,0.6072246449927621,1.782027162799578,0.3427131365134592,2.004747223647923
