xp, rho, u, p, Mach
0.025,0.9999999999999994,1.5000000000000009,0.7142857142857142,1.5000000000000004
0.075,0.9999999999999994,1.5000000000000009,0.7142857142857142,1.5000000000000004
0.125,0.9999999999999994,1.5000000000000009,0.7142857142857142,1.5000000000000004
0.175,0.9886530626854901,1.5172157520308813,0.7089513944196882,1.514248153170097
0.225,0.9839917252650213,1.512871525707745,0.6985210643754497,1.517553465169433
0.275,0.9682554367907507,1.5204743875497626,0.6888724026151627,1.5234937252445988
0.325,0.9293302249222292,1.5761222247252669,0.6301931917344974,1.617610855503181
0.375,0.9072998249263868,1.5836267579049474,0.586881996622849,1.664136067562462
0.425,0.8186767781982394,1.6187219361311542,0.5263177170026385,1.7062413998693857
0.475,0.7372442081637615,1.6542597576362406,0.4613939094678213,1.7672966049431829
0.525,0.6627685015604301,1.7033214305979338,0.39507510418354663,1.8645485284062704
0.575,0.599886827364044,1.760583158372579,0.3527429723505597,1.9404301008856832
0.625,0.5671584467821147,1.7858123621796411,0.3334113183250095,1.9684928426034554
0.675,0.5753906163826804,1.738019493141735,0.33278493421359834,1.9314798615595552
0.725,0.548625745956991,1.8189405918249035,0.3057293135996104,2.0593210014996424
0.775,0.5588653327874912,1.752909490124987,0.33349522139990445,1.9178041409559619
0.825,0.5486988718967133,1.8182590735987176,0.3054015893818196,2.059790889212521
0.875,0.5667467678950453,1.755299396674494,0.3161257919725099,1.9863315763923886
0.925,0.563264618131845,1.7615782676134821,0.31925818133075756,1.9775302888798438
0.975,0.5505691694587819,1.8113437029904347,0.30548967762620066,2.0551547154556826
