xp, rho, u, p, Mach
0.025,0.9999999999999998,1.5000000000000004,0.7142857142857143,1.5000000000000004
0.075,0.9999999999999998,1.5000000000000004,0.7142857142857143,1.5000000000000004
0.125,0.9999999999999998,1.5000000000000004,0.7125277761586242,1.5018492491432274
0.175,0.9999999999999998,1.5000000000000004,0.6977279272363914,1.517693898019182
0.225,0.987469840218828,1.5190337354177752,0.6979037868414967,1.5271002342472053
0.275,0.9829643226246826,1.517167497013987,0.6852314589335414,1.5357472388121123
0.325,0.9355906634141036,1.568467306809455,0.6367482203085111,1.6068321865723236
0.375,0.8913083820861791,1.598173262014283,0.5837248409439293,1.6690515494736322
0.425,0.806239351838444,1.639898133575873,0.5200496847750188,1.7256886032117777
0.475,0.7131345245422801,1.708477987029965,0.4468137385880118,1.8241806372020242
0.525,0.6568489561319024,1.717736587692277,0.39709786766616556,1.8671384733143146
0.575,0.5977989955812794,1.7769312941339879,0.34265312260904013,1.9836126153231597
0.625,0.5622530409971642,1.766878091697045,0.33420651508125665,1.9368724353135784
0.675,0.5543160027772545,1.7647969786899838,0.33147685545963956,1.928780634324079
0.725,0.550020326419999,1.822698693785418,0.2975088143361309,2.094547991718368
0.775,0.5556858327514712,1.7764741818886798,0.3095583834352355,2.0115844026351506
0.825,0.537701527459872,1.824642248632138,0.3028237568709583,2.054893754703691
0.875,0.550362822958592,1.7766046442638057,0.3195907290744429,1.9703992512116442
0.925,0.5366434799372988,1.8198563783246515,0.30527350638149037,2.039254683344061
0.975,0.5496531391993268,1.7843489330791265,0.31457500558464696,1.9934163568814218
