step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.937852133115198, 2.4662724139617205, 0.9118860702264809, 0.2512860511902944, 12.767365743358251
1, 0, 0.9830839839078582, 0.6881880903942241, 0.2818511813569799, 0.13033865709833, 2.7408681734211506
2, 0, 0.9783961095362803, 0.11511664213372323, 0.2089177160619723, 0.14738334423293434, 1.8861938265033698
3, 0, 0.8203942591520187, 0.050040725842705934, 0.4310489677763176, 0.43415163053423517, 1.2924346882272204
4, 0, 0.10847922875731617, 0.048530261559338435, 0.9557221179547029, 1.1581348360252652, 1.1434607689739351
5, 0, 0.5960947178951992, 0.03401068922826663, 0.7036221993093906, 0.6751715261305221, 0.8694019419392696
6, 0, 0.2270994105730433, 0.029324450245351692, 0.880334993786563, 1.0231818177956944, 0.9902208454212105
7, 0, 0.3344282215951533, 0.024995077903694537, 0.8526578216550075, 0.9183706301007223, 0.7216395543277248
8, 0, 0.565156956857982, 0.016482745011255618, 0.6613485872388049, 0.7046002869463583, 0.33977485264137974
9, 0, 0.5542525517272435, 0.011175538510805496, 0.6744700177735734, 0.7148686622893442, 0.32818184248875687
10, 0, 0.19223510830537371, 0.011102281886671277, 1.001715520660052, 1.0597676694941924, 0.330069633151135
11, 0, 0.5528503934838879, 0.010394855478428063, 0.9352775393901583, 0.7161855902322943, 0.31851485765786275
12, 0, 0.45274263079575994, 0.008848056620429572, 0.8511749159939, 0.8088738786299243, 0.28180692157142023
13, 0, 0.294485641571686, 0.007438042171843278, 0.840139045126513, 0.9563834872404631, 0.20366591847320756
14, 0, 0.5967234032555555, 0.004889332288429089, 0.6566968471925714, 0.6745683958224591, 0.07704364362038016
0, 0, 0.9376955834742204, 2.052582852211336, 0.7589274000395595, 0.2516075111893885, 8.132930908068973
1, 0, 0.9842521204797414, 1.0082830936952303, 0.510194215556039, 0.1257392996714122, 6.3109495849167185
2, 0, 0.9266758568085096, 0.3567140439778882, 0.3929944805250699, 0.27334942730310513, 5.715130835694878
3, 0, 0.843162277337882, 0.1646540422502528, 0.4522987727972994, 0.40437932163243834, 2.13350474612765
4, 0, 0.7727842074535144, 0.0815532074126009, 0.5177585077400056, 0.49176934295314434, 1.280423484926865
5, 0, 0.6125799284213409, 0.061309391820713294, 0.7485019266345323, 0.6592801303628067, 1.1968261142174417
6, 0, 0.8006176275671715, 0.03874232430042287, 0.6403965674530278, 0.45875398920796173, 0.6757787006500312
7, 0, 0.5121934122319208, 0.02959801124436042, 0.7683503045794368, 0.7540863465883986, 0.5281536394958728
8, 0, 0.7157120319173228, 0.029066046131707487, 0.978521735938987, 0.5549817027714875, 0.5151205408162877
9, 0, 0.6874661505225974, 0.024162149421334912, 0.8312466801957802, 0.5845754265537711, 0.46588266357264624
10, 0, 0.8051360066927775, 0.021663703883375157, 0.8965551414876537, 0.4532246405218899, 0.4366265206548949
11, 0, 0.6814919192222164, 0.01781607359509925, 0.823020039404204, 0.5907194962212226, 0.31632238165275617
12, 0, 0.8429287924644858, 0.013476745579967206, 0.7559051092534366, 0.40469362248268087, 0.24264220737395278
13, 0, 0.723851245849086, 0.009108969339043642, 0.6756868759415633, 0.5462701177860222, 0.22265117847173138
14, 0, 0.37260918396218157, 0.007684279249444659, 0.8427105097588555, 0.882703550213357, 0.20683336044240663
