xp, rho, u, p, Mach
0.05,0.9999999999999999,1.5000000000000002,0.717548737919253,1.496585519349044
0.15,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.25,0.97603806766433,1.5232211881134456,0.6862480118323119,1.535294813912802
0.35,0.88317126527102,1.579898183310442,0.6053136238819494,1.6128624194164722
0.45,0.7161383885622707,1.7046505195256716,0.44573177549988097,1.8261355747877563
0.55,0.5898301436170809,1.7860903517447702,0.3347421345267144,2.003769205185561
0.65,0.5226363753863007,1.828102613005378,0.288394598999478,2.0799016853608787
0.75,0.5026456705073991,1.846030221989267,0.26949648994096115,2.1307338502566693
0.85,0.49406200836998126,1.8677519796277582,0.2594392158793655,2.1783522356840073
0.95,0.4927728274850916,1.846155068157955,0.26529695265652947,2.1264804985546073
