iters, residual
0.0,12.375368413827264
1.0,3.649569592580401
2.0,1.6291650958499355
3.0,0.7522866998177454
4.0,0.4155471845673682
5.0,0.18112785827796601
6.0,0.08249221201388399
7.0,0.04094626702683268
8.0,0.019137427975649463
9.0,0.011382383437323835
10.0,0.007097157743575653
11.0,0.004773349569758045
12.0,0.003418221704570092
13.0,0.002926891943767542
14.0,0.002899233969006991
