xp, rho, u, p, Mach
0.05,1.0030048661742506,1.4966237569441425,0.7177621501516096,1.4952363985637058
0.15,1.002191780548962,1.497341681432365,0.7171342575275297,1.4960016757470656
0.25,0.9742704238287546,1.52250148300317,0.6868828064164891,1.5324705705125763
0.35,0.8815587973102462,1.5947280147995386,0.5984695264913632,1.6357887871804109
0.45,0.7187900966612367,1.6908658621045374,0.4527739927947597,1.8005510700087022
0.55,0.5831294963316214,1.7817751968908953,0.3385848243803711,1.976230746036817
0.65,0.519626564375419,1.8350902460312017,0.28646634340914773,2.0888260703458563
0.75,0.4961116016931131,1.8597394069616628,0.2677263520753719,2.1395981177897654
0.85,0.4881903092506898,1.867023517743999,0.26223289945070516,2.1529639573210413
0.95,0.4854993137242793,1.8721743851671868,0.2590389787902146,2.16617745589267
