xp, rho, u, p, Mach
0.1,0.987554357534089,1.5145763680286382,0.6997559697514885,1.5206678252807675
0.3,0.8829496904626556,1.619005150424063,0.600074142516368,1.659776973518396
0.5,0.6188440851122032,1.7459221998175676,0.3729142560713227,1.9008462850429346
0.7,0.5171375828078061,1.835613657275771,0.2866915243280496,2.083592982656474
0.9,0.4877044942531966,1.8646323379791636,0.2632370162624625,2.1450335687971096
