xp, rho, u, p, Mach
0.025,0.9999999999999994,1.5000000000000009,0.7142857142857142,1.5000000000000004
0.075,0.9917550902603384,1.512470180119011,0.7105446602500111,1.51018214783724
0.125,0.9999999999999994,1.5000000000000009,0.7095156161143729,1.5050338296124766
0.175,0.9796147361846284,1.5312142055377314,0.6963195688938798,1.534953721818766
0.225,0.9980444909371727,1.4905818961084287,0.704145888216437,1.4998072596445573
0.275,0.9724910838265297,1.5226300277724325,0.6810694968550677,1.5377207386951572
0.325,0.9315817149224165,1.5639555633499347,0.6435707472546263,1.5902767936948063
0.375,0.8686497630554293,1.6136780319274087,0.5771992570034031,1.6730631737271309
0.425,0.7879914095764955,1.6603934806821279,0.5086633789652828,1.7465961850067666
0.475,0.7065575742233816,1.6810052924944099,0.4383393028473211,1.8037387476275555
0.525,0.6141998311047273,1.7902721394166532,0.3577215711280031,1.98261011190011
0.575,0.5626013523579003,1.8216845202403102,0.30983405463117686,2.074650575051241
0.625,0.5261482939162682,1.8412133758936,0.28973075006068183,2.09699256815014
0.675,0.521972456694318,1.8177971670403859,0.28371527764772564,2.083837439587612
0.725,0.5111644373954239,1.8205981447794373,0.2837570908596533,2.0651758237879236
0.775,0.5088762154939881,1.823598437977145,0.27734284476788523,2.08767450276922
0.825,0.5145937888042014,1.7928688471548657,0.28506014901579024,2.035862857865625
0.875,0.5094544440934736,1.8362413823019395,0.27093193916768143,2.1280818493074958
0.925,0.5052960189081906,1.8472044464381068,0.2703386354228275,2.134370585443894
0.975,0.5163502805620738,1.8170285633547965,0.27438691799883164,2.1066299022777457
