xp, rho, u, p, Mach
0.025,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.075,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.125,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.175,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.225,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.275,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.325,0.9999999999999999,1.5000000000000002,0.7134380416885174,1.500890849211406
0.375,0.9790932976673036,1.5320296886657891,0.6987453222530293,1.5326950176464753
0.425,0.9999999999999999,1.4623269897619948,0.7040723034282029,1.472895202604335
0.475,0.9833743804945236,1.479718807549791,0.6803396933651408,1.5035286767579754
0.525,0.9387739557334762,1.5325077481443246,0.6515017219183008,1.5547529639156967
0.575,0.9460167491568198,1.5044982656417862,0.6562434746110758,1.526667946628187
0.625,0.9783794562519939,1.4741778076814067,0.6552866164577771,1.5223827860544321
0.675,0.9675766607159265,1.493598166681743,0.6513806230852915,1.538491242287032
0.725,0.9535780954684695,1.4934365471224393,0.6435258319905196,1.536448111890837
0.775,0.9276968586636742,1.5284797632760276,0.6466175480359675,1.5473016017032872
0.825,0.942025307361493,1.5455833665278447,0.6178274960561227,1.6129692437439211
0.875,0.9759659463008695,1.4699978877477993,0.6589100740305813,1.5120179652238872
0.925,0.9448948367457326,1.4858197477620967,0.6681703516041494,1.4933109366265265
0.975,0.9497419838879705,1.5193204783396537,0.6355427766484014,1.5696968925995427
