step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 95.97789014324577, 9, 22.405614510122508, 2.3074021727489433, 1.0, 0.1029832130561069, 5, 5, 19, 14, 689027, 689127, 14, 283.08110213279724, 48.63772892951965, 71.0056505203247
1, 0, 15, 16, 32, 97.97793355043322, 11, 22.908113816744894, 2.5095774303639855, 0.9999999999999963, 0.10954971895283615, 5, 5, 19, 14, 689027, 689127, 14, 284.72691822052, 48.0512113571167, 70.65562963485718
2, 0, 15, 16, 32, 103.18829898449849, 11, 23.83329313100364, 2.869055026660472, 1.0000000000000007, 0.12038013424708996, 5, 5, 19, 14, 689027, 689127, 14, 285.98142075538635, 48.716068983078, 69.63066840171814
3, 0, 15, 16, 32, 96.49130388132265, 11, 23.65102120770621, 3.0912643155240915, 1.000000000000003, 0.13070320678232977, 5, 5, 19, 14, 689027, 689127, 14, 284.78405022621155, 47.55311393737793, 69.14332103729248
4, 0, 15, 16, 32, 102.2458930523798, 12, 23.961690465571813, 3.0876872829817077, 1.0000000000000029, 0.12885932599029748, 5, 5, 19, 14, 689027, 689127, 14, 284.3901033401489, 47.83195877075195, 69.59000396728516
5, 0, 15, 16, 32, 104.9321873063823, 11, 23.616163931005786, 2.960840604359797, 0.9999999999999994, 0.1253734778014678, 5, 5, 19, 14, 689027, 689127, 14, 285.21535563468933, 47.929479122161865, 68.71136808395386
6, 0, 15, 16, 32, 65.36326148514212, 11, 22.732741503322757, 3.0872317869092876, 1.0000000000000013, 0.1358055202650344, 5, 5, 19, 14, 689027, 689127, 14, 286.3673372268677, 47.88068222999573, 68.03272247314453
7, 0, 15, 16, 32, 67.47008561337562, 13, 23.773378540026947, 3.67609689729945, 1.0000000000000024, 0.15463081493066091, 5, 5, 19, 14, 689027, 689127, 14, 287.0677444934845, 48.18383479118347, 68.7705237865448
8, 0, 15, 16, 32, 67.69832296513403, 11, 23.764892429369603, 3.701337307354398, 1.0, 0.15574811955724008, 5, 5, 19, 14, 689027, 689127, 14, 285.19200825691223, 47.832133531570435, 69.18725395202637
9, 0, 15, 16, 32, 64.72759532744716, 11, 23.992356306549144, 3.9456876635671994, 0.9999999999999992, 0.16445602979354554, 5, 5, 19, 14, 689027, 689127, 14, 283.8505663871765, 47.5343074798584, 68.77792572975159
10, 0, 15, 16, 32, 68.19780082703195, 11, 23.870002607705654, 3.8279153231768563, 1.000000000000001, 0.16036509865906387, 5, 5, 19, 14, 689027, 689127, 14, 284.3831956386566, 47.33452367782593, 68.33590364456177
11, 0, 15, 16, 32, 68.36687331702966, 11, 23.848788622375565, 3.8158588811219363, 1.0000000000000022, 0.16000220982049307, 5, 5, 19, 14, 689027, 689127, 14, 280.501074552536, 46.724157094955444, 67.23704314231873
12, 0, 15, 16, 32, 67.0253527559388, 11, 23.98663324185608, 3.975104399897658, 1.0000000000000007, 0.165721648378782, 5, 5, 19, 14, 689027, 689127, 14, 277.41228103637695, 45.88962936401367, 65.05362701416016
13, 0, 15, 16, 32, 67.24523203222476, 11, 23.993513709922897, 3.9746040599787658, 1.0000000000000018, 0.16565327229813062, 5, 5, 19, 14, 689027, 689127, 14, 270.0134575366974, 44.81443667411804, 62.23109221458435
14, 0, 15, 16, 32, 67.42624951181806, 11, 23.998081186156867, 3.9774719723817995, 1.0000000000000022, 0.16574124995777506, 5, 5, 19, 14, 689027, 689127, 14, 264.4472873210907, 42.8069212436676, 61.5372371673584
0, 0, 15, 16, 32, 95.97789014324577, 9, 22.405614510122508, 2.3074021727489433, 1.0, 0.1029832130561069, 5, 5, 19, 14, 689027, 689127, 14, 268.695011138916, 45.55016303062439, 61.868759870529175
1, 0, 15, 16, 32, 99.69406172006659, 11, 24.56819751271547, 3.09258477856404, 0.9999999999999973, 0.12587756089812605, 5, 5, 19, 14, 689027, 689127, 14, 269.0664026737213, 45.7655930519104, 61.594507694244385
2, 0, 15, 16, 32, 73.52786841943302, 11, 24.006023692051063, 4.076615987710674, 0.9999999999999986, 0.16981637775607664, 5, 5, 19, 14, 689027, 689127, 14, 267.6434676647186, 44.77253174781799, 62.37404131889343
3, 0, 15, 16, 32, 69.23101270049614, 12, 23.637456044450673, 4.2416230615861865, 0.9999999999999981, 0.17944498991810856, 5, 5, 19, 14, 689027, 689127, 14, 265.80188512802124, 44.265581130981445, 62.606751441955566
4, 0, 15, 16, 32, 67.06587808167204, 11, 24.194429575440864, 4.406844257079632, 1.0, 0.1821429285339683, 5, 5, 19, 14, 689027, 689127, 14, 265.3143002986908, 44.04566478729248, 61.580371379852295
5, 0, 15, 16, 32, 67.38613005293176, 11, 24.149370603235937, 4.361583780504383, 0.9999999999999993, 0.1806085902677701, 5, 5, 19, 14, 689027, 689127, 14, 267.20281052589417, 44.0997576713562, 62.01418089866638
6, 0, 15, 16, 32, 67.15078151380406, 12, 24.12605336661944, 4.341479180310681, 1.000000000000001, 0.17994982910539073, 5, 5, 19, 14, 689027, 689127, 14, 266.6617500782013, 43.953375577926636, 61.95681691169739
7, 0, 15, 16, 32, 67.18384676042915, 11, 24.08185901532528, 4.280351135823771, 1.0000000000000007, 0.17774172388850143, 5, 5, 19, 14, 689027, 689127, 14, 266.96174597740173, 43.72742056846619, 61.4976851940155
8, 0, 15, 16, 32, 67.19255442246548, 11, 24.06949658190109, 4.259202144057493, 1.0000000000000024, 0.17695435089656839, 5, 5, 19, 14, 689027, 689127, 14, 265.4608130455017, 43.50666785240173, 61.667661905288696
9, 0, 15, 16, 32, 67.1378788662783, 11, 24.067906778920193, 4.265433962856833, 1.0000000000000009, 0.17722496609438093, 5, 5, 19, 14, 689027, 689127, 14, 266.4298939704895, 43.29369640350342, 62.14095759391785
10, 0, 15, 16, 32, 67.42883000135713, 11, 24.04646309511368, 4.200517854011039, 0.9999999999999996, 0.17468339678048522, 5, 5, 19, 14, 689027, 689127, 14, 266.0941150188446, 43.27732586860657, 61.6568660736084
11, 0, 15, 16, 32, 67.12504449626961, 11, 24.033908666384697, 4.192498091588755, 1.0000000000000093, 0.17444095963685807, 5, 5, 19, 14, 689027, 689127, 14, 265.59074687957764, 43.25364375114441, 62.05883288383484
12, 0, 15, 16, 32, 67.46014631437791, 11, 24.074873077566853, 4.157279907437629, 1.0000000000000042, 0.17268128035579963, 5, 5, 19, 14, 689027, 689127, 14, 264.03523659706116, 43.29665279388428, 61.8163800239563
13, 0, 15, 16, 32, 67.44906594294207, 11, 24.083243530305946, 4.160519860154994, 1.000000000000001, 0.17275579408228312, 5, 5, 19, 14, 689027, 689127, 14, 262.83474802970886, 43.2622332572937, 62.060598611831665
14, 0, 15, 16, 32, 67.44775476893592, 11, 24.087995268668223, 4.156589175800891, 0.9999999999999982, 0.1725585350478491, 5, 5, 19, 14, 689027, 689127, 14, 259.2580544948578, 43.19827175140381, 54.67276048660278
