xp, rho, u, p, Mach
0.1,0.987470982986522,1.5144362448186295,0.6998202925606122,1.5203930746881822
0.3,0.886031399819872,1.6131635447662735,0.6031849906782278,1.6523942480433507
0.5,0.6197112241939159,1.7414124072912665,0.37505289014297133,1.8918471253704559
0.7,0.5170336645207787,1.8291068118353337,0.2887681074246299,2.0685205826784157
0.9,0.48377144573081826,1.8695833155888155,0.2609018063116818,2.1516041751387993
