xp, rho, u, p, Mach
0.05,1.0042210467661452,1.4953814043329499,0.718793812416293,1.493827508191103
0.15,1.0053658345603744,1.4930436463427301,0.7199927503324064,1.4910990219507718
0.25,0.9773279155285474,1.517048538268393,0.6913207962852684,1.5244591791173963
0.35,0.8830725552341263,1.5905813887945115,0.6003502865782961,1.6303757661330607
0.45,0.7152950078141315,1.6978076865901781,0.44894921086585066,1.8112085863953955
0.55,0.5775117100616158,1.7967587393488622,0.33083288986221643,2.0063274088130427
0.65,0.5126733839056965,1.8563951586467002,0.2768372464836422,2.1350818778601326
0.75,0.48905131810466534,1.880594390751849,0.25812357546353165,2.187733914513134
0.85,0.4813629943514056,1.8874271602052115,0.25306247805716975,2.200030259690205
0.95,0.4787834600754323,1.8889947874141337,0.25194557905025394,2.200811973242225
