iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,5.759909535238574,1.5776735297789024,2.0733576919615944,5.136992502306279
2.0,3.326871319627548,1.025366025466545,1.1762801568046575,2.9382073248644134
3.0,2.067291009975313,0.7468635462177706,0.6917494837216505,1.7992691891505828
4.0,1.3996644444204962,0.5748103484972925,0.4284658053139252,1.2021109241297356
5.0,1.0788429362327288,0.46494424299814036,0.3324837974370764,0.9149772982997791
6.0,0.8345566632999469,0.37393375081619606,0.26520777188512357,0.6973687776138248
7.0,0.661180800972772,0.29191546292568055,0.22226798907403203,0.5500385033003307
8.0,0.5011208063904515,0.21890687513386228,0.17771756820219137,0.41426840160558165
9.0,0.3815774209900354,0.15707183358744142,0.14380990046122588,0.3166204033732161
10.0,0.2591681387839161,0.10865314506995347,0.09952405914969954,0.21320783258945705
11.0,0.17283002652126286,0.07275924159918178,0.06674349759670253,0.14185068331809786
12.0,0.11578215720053942,0.04800915574323701,0.045886447255772,0.094842305165339
13.0,0.07413545762817868,0.03148747270904997,0.03001273988907378,0.060031996339344806
14.0,0.04813909257301935,0.020187623343498603,0.019266753159457174,0.03922530204074028
15.0,0.03113039675546229,0.012524760641401919,0.012606229574224474,0.025560026387897863
16.0,0.019182739859346612,0.00773863314060544,0.0075920930268922986,0.015825649721180543
17.0,0.011843924590557806,0.004849971517655057,0.004675229040713997,0.009741589162021723
18.0,0.007276567488933737,0.0030240501334926127,0.0028390319393452267,0.005978582847005503
19.0,0.004662399414996048,0.0019297745380301183,0.0018574986905979267,0.0038162333722864907
20.0,0.0030473915716067316,0.0012361308225978117,0.0012692867758146054,0.00247941264433042
21.0,0.0019417817325613057,0.0008089504712044882,0.000785543726227667,0.0015808341109146066
22.0,0.001360803236267072,0.0005490946066747722,0.0005561426149148422,0.0011139954903998915
23.0,0.0009618530338236572,0.00038098852960223773,0.00039455082870386906,0.0007901510251568294
24.0,0.0006743445431518102,0.00027593679006736234,0.0002706220974447549,0.0005525967165488279
25.0,0.0004948797102905748,0.00020271172360841993,0.00019618185683015357,0.0004066036938096602
26.0,0.0003701972000430528,0.0001513132670700809,0.00014523217039306443,0.0003050538949287721
27.0,0.00028988476541462753,0.00012011495193509893,0.00011223319081599021,0.00023876617520156423
28.0,0.0002461813624633898,0.0001033631839976445,9.412626970316125e-05,0.0002026365237808025
29.0,0.00022672251362041093,9.560430192179409e-05,8.623505021683804e-05,0.00018661841214227302
30.0,0.0002190758830359851,9.258064640526385e-05,8.322883229103478e-05,0.00018026654685395995
31.0,0.00021903026909862836,9.256277590497417e-05,8.321033579177398e-05,0.00018022883042289128
32.0,0.00021843679906118573,9.232343069406006e-05,8.298121873242183e-05,0.0001797362975769165
33.0,0.0002156778039543935,9.125893781964713e-05,8.187909515901689e-05,0.00017743882090050147
34.0,0.00021295682931831564,9.011347617657969e-05,8.077957800512858e-05,0.00017522794395300246
35.0,0.0002077528380233204,8.804592076220392e-05,7.866437946744411e-05,0.00017094172383266078
36.0,0.00019892508596297559,8.454151567900783e-05,7.512667931559802e-05,0.00016364566601986317
37.0,0.0001864403002155837,7.96152304894644e-05,7.01753859714501e-05,0.00015328671117335792
38.0,0.00015955425303539582,6.938980062512336e-05,5.9445745975676e-05,0.00013080068239991772
39.0,0.0001164547634996135,5.2574877368859085e-05,4.240121528442379e-05,9.486691285060504e-05
40.0,7.287116346194167e-05,3.3227361656913366e-05,2.6430042517717767e-05,5.922500953253901e-05
41.0,5.37940953351458e-05,2.448514302101566e-05,2.0290503729540367e-05,4.338868426869697e-05
42.0,4.264845195435181e-05,1.925207678485711e-05,1.666835138353952e-05,3.421131473251908e-05
43.0,3.4319614381906055e-05,1.5016450757626562e-05,1.3633092320799129e-05,2.7685392027910267e-05
44.0,2.671887960399654e-05,1.1500260306342696e-05,1.0709771830074514e-05,2.1608871500542627e-05
45.0,2.0748959417904665e-05,8.606184398396531e-06,8.473227209970358e-06,1.6871790885228183e-05
46.0,1.4799004010997436e-05,6.285218167820203e-06,6.0391334750971935e-06,1.1959741601321558e-05
47.0,1.0526912198986054e-05,4.489437282143576e-06,4.1848365142700225e-06,8.552659041707031e-06
48.0,7.514720197343085e-06,3.2036272318739037e-06,3.009950766386115e-06,6.094914977871609e-06
49.0,5.364942278741029e-06,2.2417413959023675e-06,2.1971888287511417e-06,4.350811696560985e-06
50.0,3.7907582311403444e-06,1.522133503970716e-06,1.5755794412761847e-06,3.093623601422114e-06
51.0,2.496175096268488e-06,1.0149698022770968e-06,1.0357017998783735e-06,2.031759875926603e-06
52.0,1.653257548508626e-06,6.699164439306631e-07,6.765831997418649e-07,1.3515574918142055e-06
53.0,1.0710791570735664e-06,4.417051122645069e-07,4.3735715845176455e-07,8.722533292959212e-07
54.0,6.944704956928883e-07,2.8550430145258997e-07,2.910164861361948e-07,5.622152328396453e-07
55.0,4.4592357905763935e-07,1.8050040021956047e-07,1.8483768808658324e-07,3.6345903887915646e-07
56.0,2.7483141037805215e-07,1.1594567080429103e-07,1.1050678831111828e-07,2.2333193969805118e-07
57.0,1.8393281539822441e-07,7.391392055735562e-08,7.315932506234254e-08,1.5170934738697125e-07
58.0,1.0718393705430989e-07,4.9139501448148964e-08,4.6553861945909485e-08,8.310501608092516e-08
59.0,9.354958648777902e-08,3.700344229469487e-08,4.2386004604151366e-08,7.473752072469685e-08
60.0,7.560850068519544e-08,3.0321260875554275e-08,3.207998656188269e-08,6.138518532161654e-08
61.0,5.6091045588270166e-08,2.466099626254184e-08,3.134902636592814e-08,3.943702834180895e-08
62.0,3.977319074641031e-08,2.117857991362729e-08,1.819431337856061e-08,2.8325631778923693e-08
63.0,4.129582637548972e-08,2.2448778260801302e-08,1.823869571847073e-08,2.947452474800916e-08
64.0,2.788437778441752e-08,1.694971681925529e-08,1.2397109493287074e-08,1.8345498095789692e-08
65.0,2.8039130062415134e-08,1.6919686522406367e-08,1.3158112016518671e-08,1.8077088006680703e-08
66.0,2.4717685508584203e-08,1.2022489900396238e-08,1.0590583037431564e-08,1.8821882595091564e-08
67.0,2.5607281304319333e-08,1.1500587491273161e-08,1.0409213643947895e-08,2.037443531656185e-08
