xp, rho, u, p, Mach
0.05,0.9999999999999996,1.5000000000000007,0.7142857142857142,1.5000000000000007
0.15,0.9999999999999996,1.5000000000000007,0.7142857142857142,1.5000000000000007
0.25,0.9999999999999996,1.5000000000000007,0.7142857142857142,1.5000000000000007
0.35,0.9999999999999996,1.5000000000000007,0.6613286637867278,1.5589011158289334
0.45,0.9999999999999996,1.4182877975532115,0.5995039775075767,1.5481189051229236
0.55,0.8105955842568539,1.6262754304068217,0.5321351937546194,1.696372440945967
0.65,0.8437426792034811,1.5329495681571357,0.4661487173507873,1.743037022169208
0.75,0.8765437976350443,1.5055374509517359,0.4728198933427617,1.7324730422849288
0.85,0.7381096346939926,1.8018798396868652,0.31560311818764425,2.32890408580558
0.95,0.8100501441001757,1.4180464856151032,0.5173120593911295,1.4997059016938796
