step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 30.355785711154827, 9, 24.905614508872524, 4.779491907160554, 0.9999999999999974, 0.19190419515478663, 5, 5, 18, 13, 295801, 301373, 13, 32.33459258079529, 3.663882255554199, 17.09206771850586
1, 0, 15, 16, 32, 29.28310352165522, 11, 24.92286557982615, 4.88772690744218, 0.9999999999999983, 0.19611416238582796, 5, 5, 18, 13, 295802, 301253, 13, 32.40190625190735, 3.5803353786468506, 17.0014488697052
2, 0, 15, 16, 32, 29.31137393710951, 11, 25.82827513328206, 5.423858627860914, 1.0000000000000004, 0.20999693552403603, 5, 5, 18, 13, 295682, 301133, 13, 32.52655291557312, 3.5876119136810303, 16.93876886367798
3, 0, 15, 16, 32, 28.015120012435943, 11, 26.32531977728991, 6.02435257462598, 0.9999999999999947, 0.22884252216465065, 5, 5, 18, 13, 295562, 301013, 13, 32.43838572502136, 3.5756514072418213, 16.851617574691772
4, 0, 15, 16, 32, 27.510380493015898, 11, 26.5796745008288, 6.37777295316316, 1.0000000000000024, 0.2399492496781435, 5, 5, 18, 13, 295682, 301133, 13, 32.43955707550049, 3.591677665710449, 16.908408164978027
5, 0, 15, 16, 32, 27.25991010791822, 11, 26.68486521632303, 6.569848604660915, 0.999999999999998, 0.2462013036753946, 5, 5, 18, 13, 295562, 301013, 13, 32.51433801651001, 3.5989127159118652, 16.94763207435608
6, 0, 15, 16, 32, 27.185223733884236, 11, 26.708802316557406, 6.637982901924234, 1.0000000000000013, 0.24853165721359338, 5, 5, 18, 13, 295682, 301133, 13, 32.37713050842285, 3.5732877254486084, 16.909793615341187
7, 0, 15, 16, 32, 27.134449617234097, 11, 26.714242262371414, 6.6656742304485626, 1.0000000000000056, 0.24951762303352087, 5, 5, 18, 13, 295562, 301013, 13, 32.46090078353882, 3.6009533405303955, 16.939983367919922
8, 0, 15, 16, 32, 27.119274630716134, 11, 26.71470026367144, 6.671672987998228, 1.0000000000000002, 0.24973789419868028, 5, 5, 18, 13, 295682, 301133, 13, 32.527788400650024, 3.608757495880127, 17.03439688682556
9, 0, 15, 16, 32, 27.108574844500442, 11, 26.713749153574952, 6.674731882977354, 1.000000000000002, 0.24986129219844555, 5, 5, 18, 13, 295802, 301253, 13, 32.43463587760925, 3.588745594024658, 17.075443744659424
10, 0, 15, 16, 32, 27.103504965655684, 11, 26.71308145626626, 6.675827786628739, 1.0000000000000002, 0.2499085624980465, 5, 5, 18, 13, 295562, 301013, 13, 32.48534274101257, 3.6226117610931396, 16.897231101989746
11, 0, 15, 16, 32, 27.099278494488637, 11, 26.712370751146967, 6.6764527703321015, 0.9999999999999998, 0.24993860831485581, 5, 5, 18, 13, 295682, 301133, 13, 32.450555086135864, 3.608077049255371, 16.954528093338013
12, 0, 15, 16, 32, 27.096492729684748, 11, 26.711842074649987, 6.676780472858978, 0.9999999999999991, 0.24995582312143755, 5, 5, 18, 13, 295682, 301133, 13, 32.433451890945435, 3.598796844482422, 16.999319076538086
13, 0, 15, 16, 32, 27.094258747518495, 11, 26.711342786950066, 6.676950982858497, 1.000000000000001, 0.24996687871942488, 5, 5, 18, 13, 295562, 301013, 13, 32.51026225090027, 3.57344913482666, 16.89556646347046
14, 0, 15, 16, 32, 27.093061214902363, 11, 26.711028068174016, 6.676973564504504, 1.0000000000000016, 0.2499706693229108, 5, 5, 18, 13, 295682, 301133, 13, 32.49418115615845, 3.6053736209869385, 17.00533366203308
