xp, rho, u, p, Mach
0.05,1.0,1.5,0.7142857142857144,1.5
0.15,1.0,1.5,0.7142857142857144,1.5
0.25,1.0,1.5,0.7142857142857144,1.5
0.35,0.8569751049135798,1.6822079460903039,0.5774621770064778,1.7319605408175165
0.45,0.7738577847101424,1.6272411449596396,0.5095055759120213,1.694899713811127
0.55,0.6496619865231714,1.7333993971164496,0.4060727169966035,1.8530043786734507
0.65,0.5709253147407367,1.9261724244990288,0.2987293683151652,2.2505145910631694
0.75,0.5709253147407366,1.904141686376016,0.29200337336365795,2.2502509760229543
0.85,0.6353566345123889,1.737578452572844,0.31644596099443223,2.0808434640044067
0.95,0.6083101933817867,1.8148339610923585,0.31129247928745607,2.1441299960393865
