xp, rho, u, p, Mach
0.1,1.0,1.5,0.7142857142857144,1.5
0.3,0.9125298972271901,1.6096253295648444,0.6046648560357898,1.6711943822746362
0.5,0.6782982025292531,1.7016334693611614,0.4138323291417173,1.8411964408163155
0.7,0.6106872965877242,1.7531328562741944,0.3265515069605391,2.0262097841610984
0.9,0.551882216623525,1.8014802002907637,0.3003511400333383,2.063830531842998
