xp, rho, u, p, Mach
0.05,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.15,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.25,0.9999999999999999,1.489482747882394,0.720573943037857,1.4829693761517848
0.35,0.9497022303193644,1.5794424316510054,0.6599254161651541,1.6013493386946018
0.45,0.9626664869546936,1.5131418262083782,0.6113085731093868,1.6048088167177053
0.55,0.8475221113293501,1.5964580201955476,0.5701868662163032,1.644979155688312
0.65,0.8840555076195403,1.5268141109599975,0.5507061101881067,1.6349405551824345
0.75,0.8514321276720745,1.6387323810054115,0.4880550890931261,1.8292986401720148
0.85,0.9108403468856275,1.4903565517507507,0.5460404917696531,1.6268026408259888
0.95,0.8861539567432613,1.4737620865207137,0.5714899770606033,1.55100659139228
