step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9986790663114362, 0.13170121052523745, 0.04869555310680828, 0.03635065602380082, 2.4493737406421667
1, 0, 0.9747786434029205, 0.02012510110368008, 0.1818450593772417, 0.15931862242737205, 0.5901772063183907
2, 0, 0.994853722490919, 0.006385225340743287, 0.17040277965504422, 0.07178381185190394, 0.13912421326543947
3, 0, 0.9741987062226429, 0.0036086932612550806, 0.5675291243400433, 0.16115180029842766, 0.08059528159489733
4, 0, 0.9797722922991176, 0.0023644259067671747, 0.6552575108761515, 0.14258697540165305, 0.04923585490238237
5, 0, 0.9814449595713028, 0.0003964594117878495, 0.16768005793407556, 0.13653541932705168, 0.010537499908281152
6, 0, 0.9790455513807577, 0.0002390276610491623, 0.6023169180129642, 0.1451391960962171, 0.006164188909808141
7, 0, 0.9718717235539355, 0.00012397970955614637, 0.5186467772755508, 0.16831193720513232, 0.003267022409884705
8, 0, 0.9550838356817705, 3.970274130137427e-05, 0.32021040730214556, 0.21314827041273834, 0.0011441734728141486
9, 0, 0.9738762587923251, 1.0325116913991861e-05, 0.2600601088879546, 0.16216232377620793, 0.0002722689700612585
10, 0, 0.9678348610430156, 2.6249383986614648e-06, 0.25422266876206207, 0.18007785340164614, 7.383885175335756e-05
11, 0, 0.9671148875783373, 1.3145378759234789e-06, 0.5007879634525968, 0.18209889877016508, 3.575100521075823e-05
12, 0, 0.9714481956815182, 1.271679195668289e-06, 0.9673964806698905, 0.1695835136312475, 3.1419515904909415e-05
13, 0, 0.9879364868295569, 7.10841133896947e-07, 0.5589783381404175, 0.11000052890248833, 1.709819566878855e-05
14, 0, 0.959180771063336, 2.966892654380151e-07, 0.41737782040523175, 0.20308743476558327, 4.997624143490415e-06
