step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 95.97789014324577, 9, 22.405614510122508, 2.3074021727489433, 1.0, 0.1029832130561069, 5, 5, 19, 14, 689027, 689127, 14, 278.9000744819641, 49.32516598701477, 71.10754489898682
1, 0, 15, 16, 32, 67.56064984505477, 12, 25.28685282704887, 4.675190981492586, 1.0, 0.18488623370685406, 5, 5, 19, 14, 689027, 689127, 14, 274.8092927932739, 48.514891386032104, 70.21665024757385
2, 0, 15, 16, 32, 67.71210633423958, 11, 24.080031660423124, 4.093088228634996, 0.9999999999999976, 0.16997852354829887, 5, 5, 19, 14, 689027, 689127, 14, 273.28513264656067, 48.67372369766235, 70.67479181289673
3, 0, 15, 16, 32, 67.30079113276479, 11, 24.082298639679813, 4.1073343653878585, 1.0000000000000027, 0.17055408318125803, 5, 5, 19, 14, 689027, 689127, 14, 274.27443265914917, 48.21738243103027, 70.81287217140198
4, 0, 15, 16, 32, 67.36752200375346, 11, 24.05906969211739, 4.115551630966608, 0.9999999999999996, 0.1710602979929446, 5, 5, 19, 14, 689027, 689127, 14, 276.9348495006561, 48.0416419506073, 70.5789589881897
5, 0, 15, 16, 32, 67.36952207001706, 11, 24.063199741364084, 4.113132734448377, 1.0000000000000029, 0.17093041568274867, 5, 5, 19, 14, 689027, 689127, 14, 277.8559362888336, 47.56525635719299, 70.24500298500061
6, 0, 15, 16, 32, 67.39720831101441, 11, 24.067797318858815, 4.107492458529071, 1.0000000000000002, 0.1706634140262829, 5, 5, 19, 14, 689027, 689127, 14, 277.350417137146, 48.08492565155029, 69.76262545585632
7, 0, 15, 16, 32, 67.39276730896079, 11, 24.06845033405648, 4.107769370579039, 0.9999999999999996, 0.17067028884558516, 5, 5, 19, 14, 689027, 689127, 14, 278.3398439884186, 48.11990690231323, 69.99009227752686
8, 0, 15, 16, 32, 67.39071322574698, 11, 24.06875652696466, 4.107781780497753, 0.9999999999999984, 0.1706686332505673, 5, 5, 19, 14, 689027, 689127, 14, 276.4159712791443, 48.16728949546814, 70.89959597587585
9, 0, 15, 16, 32, 67.3863376746244, 11, 24.068796443321286, 4.107777974764167, 1.0000000000000038, 0.17066819209001258, 5, 5, 19, 14, 689027, 689127, 14, 278.1003339290619, 47.79281759262085, 70.02555298805237
10, 0, 15, 16, 32, 67.38474355976875, 11, 24.06892130064207, 4.10784478407273, 0.9999999999999964, 0.1706700825002547, 5, 5, 19, 14, 689027, 689127, 14, 276.412654876709, 47.66370224952698, 70.14145541191101
11, 0, 15, 16, 32, 67.38495997725245, 11, 24.068889701663938, 4.107817420122451, 1.0000000000000004, 0.17066916966421072, 5, 5, 19, 14, 689027, 689127, 14, 276.2085428237915, 47.190884590148926, 68.47966647148132
12, 0, 15, 16, 32, 67.3849844540286, 11, 24.068888768032547, 4.107813749058376, 0.9999999999999969, 0.17066902376125534, 5, 5, 19, 14, 689027, 689127, 14, 261.1512005329132, 45.96985459327698, 67.47886872291565
13, 0, 15, 16, 32, 67.38512804205887, 11, 24.068892695343823, 4.107806695439296, 1.0000000000000033, 0.17066870285370236, 5, 5, 19, 14, 689027, 689127, 14, 255.62271785736084, 44.380892753601074, 65.57957816123962
14, 0, 15, 16, 32, 67.38500650035532, 11, 24.068889196133128, 4.107813016306262, 1.0000000000000009, 0.1706689902817044, 5, 5, 19, 14, 689027, 689127, 14, 241.17869806289673, 41.24855875968933, 62.33199381828308
