iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,3.0383941967437487,1.059352073464005,1.5741623867407755,2.3731045614182675
2.0,0.5069776078866547,0.09264197509304849,0.2602890797600442,0.42508040922512874
3.0,0.1379557078217766,0.026972025319088044,0.03447480651479105,0.1308272711882411
4.0,0.0806186582780255,0.01804435737983435,0.0194885228839293,0.07611811023074884
5.0,0.049235697454623965,0.012470595259990391,0.009808359821946649,0.04660937926327696
6.0,0.010539378347711218,0.002489485441950144,0.002947415881025603,0.00980783859037252
7.0,0.006164351254399816,0.0015145726991076256,0.0016356870828676928,0.0057471578796547945
8.0,0.0032671157686005015,0.0009832600341186477,0.0007661934791356821,0.0030199656791548147
9.0,0.001144236999741211,0.00038138535743671893,0.00022291483871194625,0.001055524748829539
10.0,0.0002722639311900484,0.00011470359492878975,6.46102031638605e-05,0.00023831964917856897
11.0,7.383911981053462e-05,2.629119626660226e-05,3.293885619146527e-05,6.063019351827484e-05
12.0,3.575100161610666e-05,1.2625103031709065e-05,1.702693214722794e-05,2.8789311760569873e-05
13.0,3.1419552812643344e-05,1.2492475165409842e-05,1.6074844808132198e-05,2.393168877414563e-05
14.0,1.7098175889090976e-05,6.463112060629347e-06,9.379976029042889e-06,1.275115096454513e-05
