step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 30.355785711154827, 9, 24.905614508872524, 4.779491907160554, 0.9999999999999974, 0.19190419515478663, 5, 5, 18, 13, 295801, 301373, 13, 32.15375566482544, 3.6735830307006836, 17.135315418243408
1, 0, 15, 16, 32, 29.10449567519702, 11, 25.41408631072326, 5.182261832772335, 0.9999999999999978, 0.2039129705239769, 5, 5, 18, 13, 295802, 301253, 13, 32.26929974555969, 3.597341537475586, 16.9617657661438
2, 0, 15, 16, 32, 28.30110612132148, 11, 25.91895291099628, 5.6426719872858175, 1.0000000000000009, 0.217704473119046, 5, 5, 18, 13, 295562, 301013, 13, 32.423845529556274, 3.6387414932250977, 16.903244256973267
3, 0, 15, 16, 32, 27.82416773807475, 11, 26.381596220289595, 6.126156820810276, 0.9999999999999984, 0.232213273588758, 5, 5, 18, 13, 295802, 301253, 13, 32.304147720336914, 3.5802106857299805, 17.106640815734863
4, 0, 15, 16, 32, 27.48849166323494, 11, 26.601160556676003, 6.418784697105999, 1.000000000000001, 0.2412971675965136, 5, 5, 18, 13, 295682, 301133, 13, 32.404168367385864, 3.578589916229248, 16.920002698898315
5, 0, 15, 16, 32, 27.23828977290421, 11, 26.696059530033455, 6.59374413167789, 0.9999999999999972, 0.24699316107906635, 5, 5, 18, 13, 295802, 301253, 13, 32.400245666503906, 3.5884721279144287, 16.971513271331787
6, 0, 15, 16, 32, 27.16637309042777, 11, 26.71636489499268, 6.651703114486431, 0.9999999999999993, 0.2489748564458752, 5, 5, 18, 13, 295802, 301253, 13, 32.2661817073822, 3.581416606903076, 16.974451541900635
7, 0, 15, 16, 32, 27.137916779974663, 11, 26.716624633046834, 6.6670528860353, 1.0000000000000016, 0.24954697599743123, 5, 5, 18, 13, 295682, 301133, 13, 32.36825108528137, 3.5835065841674805, 16.8964684009552
8, 0, 15, 16, 32, 27.121330686413096, 11, 26.715663936009705, 6.672488539898919, 1.000000000000006, 0.24975941290027845, 5, 5, 18, 13, 295682, 301133, 13, 32.428836822509766, 3.5961406230926514, 16.982550382614136
9, 0, 15, 16, 32, 27.112156785586954, 11, 26.714829595852983, 6.674780520967066, 0.9999999999999993, 0.24985300755963616, 5, 5, 18, 13, 295802, 301253, 13, 32.31516098976135, 3.569692611694336, 17.02822470664978
10, 0, 15, 16, 32, 27.10653848590634, 11, 26.714059692374526, 6.675897232990148, 0.9999999999999996, 0.24990201077134572, 5, 5, 18, 13, 295682, 301133, 13, 32.3831844329834, 3.5956318378448486, 16.959641218185425
11, 0, 15, 16, 32, 27.101577033424114, 11, 26.713297796386584, 6.676728665353322, 0.9999999999999949, 0.24994026257051746, 5, 5, 18, 13, 295682, 301133, 13, 32.315512895584106, 3.5880324840545654, 17.00234365463257
12, 0, 15, 16, 32, 27.097823887062344, 11, 26.712469126894135, 6.677121504480286, 0.9999999999999996, 0.24996272238112677, 5, 5, 18, 13, 295682, 301133, 13, 32.305015563964844, 3.6021435260772705, 16.99113702774048
13, 0, 15, 16, 32, 27.09551165655434, 11, 26.711932912085608, 6.677274123916988, 1.0000000000000038, 0.2499734536580798, 5, 5, 18, 13, 295682, 301133, 13, 32.44707202911377, 3.6033918857574463, 16.930350303649902
14, 0, 15, 16, 32, 27.09408171278565, 11, 26.71156559972598, 6.677307399228334, 1.0000000000000002, 0.24997813678494557, 5, 5, 18, 13, 295682, 301133, 13, 32.29264569282532, 3.5926334857940674, 16.94199848175049
