iters, residual
0.0,12.375368413827264
1.0,2.362353208822448
2.0,0.25838632623379076
3.0,0.0864434047707971
4.0,0.04320262527850447
5.0,0.026408557354471708
6.0,0.016310685779739275
7.0,0.008114338838645697
8.0,0.0037098053610757635
9.0,0.0020418885746031077
10.0,0.0013000764033945125
11.0,0.0009043438186729908
12.0,0.0006202173156410099
13.0,0.00041184826956172605
14.0,0.00031174181579397316
