xp, rho, u, p, Mach
0.05,1.0,1.5,0.7142857142857144,1.5
0.15,1.0,1.5,0.7142857142857144,1.5
0.25,0.9851694271505017,1.5096628417046605,0.6885943579412185,1.526123502999907
0.35,0.8902587083929814,1.5903352647061804,0.5985833185574367,1.6391567327281449
0.45,0.7251576685028703,1.6975241666076217,0.44922052455758343,1.8227972915654527
0.55,0.5922644412518696,1.7617730456757859,0.3469082778677734,1.945523322194121
0.65,0.5262843127695128,1.8422739355010558,0.2827261838736094,2.124307521196308
0.75,0.5037305497090332,1.8569743027045431,0.27037594517202873,2.1421851080763727
0.85,0.49944256653557595,1.863850376395673,0.26266168339816603,2.172158154900997
0.95,0.49356292568166377,1.8781706326923797,0.258569184374176,2.1930771500618578
