xp, rho, u, p, Mach
0.1,0.9875412889730314,1.5144304133427877,0.6998081086148561,1.520454579293077
0.3,0.8860133679278187,1.6132299704304647,0.6031383196329759,1.6525094063115218
0.5,0.6196387726095826,1.7417105948411127,0.37482889768639277,1.8926257103649002
0.7,0.5169185783496713,1.82960555091278,0.28847867158562424,2.0698919105444475
0.9,0.48375421061329243,1.8697908467869544,0.26072164257991826,2.1525480211145473
