step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9985272483174347, 0.11097679802406485, 0.059657977850916206, 0.03838351640498849, 1.099652794896699
1, 0, 0.9995770568155905, 0.012641982867665859, 0.020982088641856078, 0.020566669980904135, 0.2821473175627384
2, 0, 0.9986591725363495, 0.006704011648640473, 0.03832508079870233, 0.036623451773363916, 0.11403784450982393
3, 0, 0.9980289606424493, 0.004651377049520646, 0.1095784390052163, 0.04440733683698513, 0.0446669198845379
4, 0, 0.9963732219467508, 0.0017140921970444406, 0.1583932583339167, 0.06025008223790027, 0.021525947095294404
5, 0, 0.9969948204410701, 0.002449293570795963, 0.7701082483234079, 0.05484013798183667, 0.02377189210284951
6, 0, 0.998524225374506, 0.0021826649184553903, 0.8524804177081735, 0.03842290339510362, 0.02063648841934351
7, 0, 0.9989287995473591, 0.0018098699027525218, 0.8077330635041132, 0.032733583274509044, 0.01694122989659948
8, 0, 0.9988732555694454, 0.0016186230675692905, 0.8608917107754379, 0.033571744037750616, 0.014787693810865494
9, 0, 0.998258036450312, 0.0014022178268979079, 0.8431244723153768, 0.04174593178247744, 0.012318332479079512
10, 0, 0.998272957941828, 0.001190708273686431, 0.8216649055758692, 0.041566673806409264, 0.010124353712482603
11, 0, 0.9987625241271331, 0.0009599016909228867, 0.7761161554814023, 0.03518321967293274, 0.008012965915568252
12, 0, 0.9970650942615306, 0.0008342287615737343, 0.8237617558637315, 0.054194670607185934, 0.006839940439415486
13, 0, 0.9971682199394233, 0.0006623589272557748, 0.7610804179528375, 0.05323333212066718, 0.005356628078870241
14, 0, 0.9985333000213511, 0.0006107962262589611, 0.8631437365648961, 0.038304545103656065, 0.004728792131457689
