iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,2.1944454408192153,0.6731080228478186,0.9700692524769591,1.849724851892555
2.0,0.919037795337474,0.3017437941997722,0.4244690980846176,0.7572365130472258
3.0,0.28230828968515603,0.09556180748106116,0.14392979483506932,0.22327141674349055
4.0,0.09373125130634263,0.029990606376896052,0.04741229163388426,0.0750878525636627
5.0,0.03179918479078932,0.00922575134226747,0.014942145917239195,0.02651048737608097
6.0,0.02461662341083649,0.007428503044817261,0.011613965668649605,0.020393903307398323
7.0,0.021071356852327642,0.006459352875925608,0.00994855173849358,0.017415658423640578
8.0,0.01742955552080652,0.005411312741717126,0.008180722753622407,0.014407736647113298
9.0,0.015085642357801915,0.004765006375161321,0.007083865909182913,0.012437450034990912
10.0,0.012610787946516306,0.004142306940289476,0.00588890157513986,0.010353458556576437
11.0,0.010412333509112444,0.003510186657770336,0.00485512322915482,0.008516047038521936
12.0,0.008314996317221218,0.0028441560365559935,0.003805292636993714,0.006824198717942343
13.0,0.00702848682340804,0.0024047957688773463,0.0031795560338157445,0.005788523798399377
14.0,0.005570713961814833,0.001887282378695249,0.0025074068943470437,0.0046026003447622995
