step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9987460771680623, 0.08196171737396195, 0.03614102571970855, 0.035416326167387636, 1.7033832993271467
1, 0, 0.9982639971782309, 0.012676262225513293, 0.05098840921773541, 0.04167441544765822, 0.14257494034181062
2, 0, 0.9959519497444006, 0.024824394004567242, 0.7319987864090207, 0.0636565412674411, 0.12322034750521361
3, 0, 0.9964648593918781, 0.019397297279527496, 0.7488294754762506, 0.05948336277953166, 0.09582372542923481
4, 0, 0.9966217081370704, 0.016226200348498646, 0.807055931450065, 0.05814765607143054, 0.0813953171652716
5, 0, 0.9968960415567093, 0.014899223757567895, 0.8954309202142223, 0.05573482599075538, 0.07455494581071567
6, 0, 0.9934874569265679, 0.010142752179533846, 0.6726965093786185, 0.08076621228069836, 0.05408553408879637
7, 0, 0.9958057067617232, 0.009464754441421919, 0.8909215355507092, 0.06479738042363714, 0.050444272916260885
8, 0, 0.9960610638851647, 0.009509179343321128, 0.9920978951199945, 0.06279189897790768, 0.05048724880241237
9, 0, 0.995180960250121, 0.009490277852154222, 0.9971875099567439, 0.06946120908219017, 0.05039249484335918
10, 0, 0.9940259817383084, 0.008558907805649593, 0.901603167764093, 0.07734964276530863, 0.04624487512551137
11, 0, 0.9949488471074096, 0.006742998294166731, 0.7793693114797751, 0.07111643684474418, 0.03748714732890621
12, 0, 0.995565674644738, 0.00636413370267224, 0.9151241013792302, 0.06662771266556224, 0.035169762902828576
13, 0, 0.996508134910725, 0.006378021043415729, 0.9926472730695433, 0.059117837438345866, 0.03514906263430831
14, 0, 0.9971209061971685, 0.005588459539463678, 0.8755469159587023, 0.05367652267662164, 0.03129253373589342
