iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,3.023320667813052,0.9621538799910238,1.3293971666502011,2.539179187246579
2.0,0.7442987630223458,0.24027414771143346,0.3077733929629419,0.6336596256368373
3.0,0.20730648335939786,0.08109938255360957,0.0787037534686185,0.17379467017781214
4.0,0.07042854194611618,0.03299748714439482,0.026889331262690996,0.056109796177286314
5.0,0.028152071893303952,0.01278226007791398,0.01023742729513999,0.022898647592446232
6.0,0.01210062906583168,0.005562797502106617,0.004314144119286975,0.009842188184414503
7.0,0.007219224156876251,0.003304041674474662,0.0025778996114717042,0.0058783449740326
8.0,0.004903842435127397,0.00229979163448243,0.0016718266951106422,0.003995450483742259
9.0,0.003631509077628273,0.00170844857158163,0.0012125745308579955,0.0029662644295935163
10.0,0.0026064816299611205,0.0011957185312532427,0.0009020291573090155,0.0021331542561912288
11.0,0.0019463842448789116,0.0009112258263324682,0.0006549138628759625,0.0015903354848428827
12.0,0.0013907486586429115,0.0006634247098019046,0.00044229971981098404,0.0011394825333441673
13.0,0.0010082401494193114,0.00048484618940358346,0.0003128661658760597,0.0008267932835793442
14.0,0.0008422285437625064,0.00041041645739173856,0.00025272805180140943,0.0006906777709344579
15.0,0.0007633936212815571,0.00037259403921005324,0.00022671204615343365,0.000626534237761537
16.0,0.0007398185870904466,0.00036094753730032963,0.00021942747630355827,0.0006073713853684444
17.0,0.0006897994001341498,0.000338403125428233,0.00020303849518963358,0.0005657578162049249
18.0,0.0006467817364816466,0.00031726151897675675,0.00018992739737374423,0.000530659332292961
19.0,0.0005568390320388628,0.0002766589359831923,0.00016120015064997962,0.0004555700299328848
20.0,0.0004131848332613758,0.00020789424405972067,0.00011962132875319883,0.00033644082307500575
21.0,0.00015614177370660401,8.088241274127681e-05,3.98615596622452e-05,0.00012747291816965416
22.0,5.7241503095958186e-05,2.5761758273594806e-05,1.9283074639482862e-05,4.7340094209724525e-05
23.0,2.749555720277037e-05,1.0393781477875921e-05,1.0992791192193068e-05,2.2959388369157914e-05
24.0,9.78099324413275e-06,3.911260495468407e-06,3.870972393245114e-06,8.086126570187542e-06
25.0,3.266008358594485e-06,1.4385319913083746e-06,1.3081478707469306e-06,2.624154236444893e-06
26.0,1.0407472756621074e-06,5.06108939721506e-07,3.4895513368919476e-07,8.397850603601064e-07
27.0,4.345235137871073e-07,1.965085081629381e-07,1.763686623506837e-07,3.450930094830978e-07
28.0,1.9106568043245826e-07,8.324395194810842e-08,9.479063816522169e-08,1.4349659793670822e-07
29.0,1.4430105357461754e-07,6.166348256254396e-08,7.228449795598798e-08,1.086064470289598e-07
30.0,1.0621184409280128e-07,4.514738058743455e-08,6.091678452978517e-08,7.437617369990601e-08
31.0,8.351692589216176e-08,3.311509665048359e-08,3.9129178814053133e-08,6.593462405780309e-08
32.0,8.139120872653158e-08,3.266717532645525e-08,3.8613046942868046e-08,6.37684649332594e-08
33.0,6.658293820974072e-08,2.6602830950065405e-08,3.298540461662118e-08,5.1356987142570766e-08
34.0,5.507684222978987e-08,2.4282571574991735e-08,2.699407952651378e-08,4.141418764417356e-08
35.0,5.127780241994519e-08,2.3314271493296725e-08,2.4584924603060314e-08,3.8489469313276176e-08
36.0,5.1818008867010005e-08,2.2557587814841235e-08,2.586173452665467e-08,3.882566113010945e-08
37.0,5.2403039480486386e-08,2.13576396663718e-08,2.8147016567868122e-08,3.869980921145469e-08
