step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9997743213659827, 0.010942449889938753, 0.01768375921027181, 0.015023027929341733, 0.16833704689536438
1, 0, 0.9997495107333408, 0.007371740292615865, 0.016483565257801445, 0.015827348319998463, 0.22273236922706807
2, 0, 0.9999264364682984, 0.003252854174065683, 0.009650976776922024, 0.008576997414593083, 0.10313230425364786
3, 0, 0.999863626873751, 0.0037556044108446977, 0.014818628811895971, 0.011678089568654392, 0.08567694576718587
4, 0, 0.9999350151861262, 0.0016749181086775557, 0.008741969659215967, 0.00806138137445696, 0.03596271439903597
5, 0, 0.9999124291034165, 0.0013839970138025748, 0.009357947733074941, 0.009358034720660028, 0.06282114084294144
6, 0, 0.9999245617242329, 0.001058238711214251, 0.00892559188935894, 0.008685602947069071, 0.027301623248464822
7, 0, 0.9997473417950452, 0.0015942275124518886, 0.016115452445284374, 0.015895727917064298, 0.03383527303936367
8, 0, 0.9997559196299566, 0.0013461588187630097, 0.015800654426924906, 0.015623548433952594, 0.02759930353214361
9, 0, 0.9996916318690979, 0.001405888368996461, 0.019023625663177827, 0.017561090720519798, 0.02768535368791534
10, 0, 0.9997704405083347, 0.0009733287591028715, 0.01519238409483091, 0.01515165560483929, 0.014561645057144603
11, 0, 0.9995830940906116, 0.0011480516072853403, 0.02098637001407787, 0.020419338164665523, 0.02352426348685707
12, 0, 0.9995863798805499, 0.0009416449056249549, 0.020421733466706508, 0.020338704449848078, 0.03338128269021614
13, 0, 0.9993023976502908, 0.0010264471789669352, 0.026929079014346876, 0.026414466763945595, 0.019318064811942117
14, 0, 0.9995587254500476, 0.0007331394844793238, 0.023525666878935682, 0.02100769481649503, 0.015332623087826566
15, 0, 0.9994297993197279, 0.0006336065448930881, 0.025248258414246872, 0.02388057758216369, 0.011784960856273018
16, 0, 0.9995073101395032, 0.00048378132841046096, 0.024102926727449184, 0.022197985522918417, 0.008875264953704986
17, 0, 0.9996110520001179, 0.0003635217106572912, 0.022963401671603607, 0.019722723629743744, 0.005906550296774941
18, 0, 0.9994243425304002, 0.0003151145250295641, 0.025470084715374517, 0.023994589782582437, 0.006875595556880584
19, 0, 0.9994583569550255, 0.0002536532707868776, 0.02654980937159338, 0.023274802021532287, 0.004351986589197184
20, 0, 0.9995342583612987, 0.0001929482897411049, 0.026317543811913632, 0.02158230479238442, 0.004484777975962544
21, 0, 0.9993197095989966, 0.00020355756948763775, 0.03617154389921741, 0.026084595820735912, 0.0036046581394999157
22, 0, 0.9994413865620732, 0.0001126469885233406, 0.026164772879282063, 0.02363665526182747, 0.0022351977516155003
23, 0, 0.9994490179016301, 9.867640475473914e-05, 0.02980272208161799, 0.02347462490868512, 0.001882884647162179
24, 0, 0.9996199401288731, 6.089186864015902e-05, 0.023925090720288183, 0.019496050609458433, 0.0014681982649386324
25, 0, 0.9994861385851772, 7.367905623939474e-05, 0.0378135409268178, 0.022669967913005795, 0.0013344850712693312
26, 0, 0.9993014870256638, 5.3230089221628834e-05, 0.035815870820257084, 0.026431704391699434, 0.001266924566154452
27, 0, 0.9993846753291186, 4.1224134507753165e-05, 0.03651098842830016, 0.02480764712999667, 0.0007005377142308818
28, 0, 0.9994000733025779, 3.519556811245052e-05, 0.04112599804942562, 0.024495238362421276, 0.0007615222818027269
29, 0, 0.9995098242696141, 2.8810114530950035e-05, 0.044484825868176724, 0.022141269457109626, 0.000483609412778535
30, 0, 0.999616742057656, 1.9197856760016698e-05, 0.039033436959476836, 0.019577912836744597, 0.0004832013274087044
31, 0, 0.9994714604623712, 1.8771461607567658e-05, 0.05023020463864745, 0.022991507010168544, 0.0003112339418588907
32, 0, 0.9996494650588105, 1.2130277836704565e-05, 0.04326548236090645, 0.018723398870343487, 0.000220381070540215
33, 0, 0.9993765613846388, 8.457521185017677e-06, 0.0399600209614256, 0.024970699120837492, 0.00025881855223094713
34, 0, 0.9994583673990952, 9.554242310715057e-06, 0.06001485855227865, 0.02327457759519815, 0.00018329327919127587
35, 0, 0.9993774041254155, 7.365820774921542e-06, 0.06075548542893878, 0.02495381355941729, 0.00012104077578106728
36, 0, 0.9996357258317592, 3.4525624859125916e-06, 0.03736627218921585, 0.019086837040063767, 6.385014435577296e-05
37, 0, 0.9996926771376943, 2.3418083926906564e-06, 0.033175930642750054, 0.017531299944999374, 5.191314095671347e-05
38, 0, 0.9996023562397615, 2.12923402139545e-06, 0.039542656163968515, 0.019941998350837403, 4.082020265919214e-05
39, 0, 0.9995800396076697, 1.8516054095870498e-06, 0.04560969540914134, 0.0204940111557663, 3.5647746467225386e-05
40, 0, 0.9991893066725419, 2.234369373388e-06, 0.07292157764463429, 0.02847556320699879, 3.461159401877899e-05
