step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 13.704302947366264, 9, 28.655614508872507, 8.518227518373477, 1.000000000000003, 0.2972620781081493, 5, 5, 18, 13, 317858, 323309, 13, 32.87977862358093, 3.621166944503784, 17.79837441444397
1, 0, 15, 16, 32, 13.343235316160014, 11, 28.459246541948367, 8.4526567621372, 0.9999999999999999, 0.2970091548164545, 5, 5, 18, 13, 317858, 323309, 13, 33.09660625457764, 3.595445394515991, 17.771679878234863
2, 0, 15, 16, 32, 13.404620103275205, 11, 28.761806295457912, 8.508151642965752, 1.0000000000000022, 0.29581423209534763, 5, 5, 18, 13, 317858, 323309, 13, 32.93354034423828, 3.581357717514038, 17.789231061935425
3, 0, 15, 16, 32, 13.490103456314204, 11, 29.150133580592495, 8.790546834992083, 0.9999999999999992, 0.30156111671627533, 5, 5, 18, 13, 317858, 323309, 13, 33.02754521369934, 3.6174862384796143, 17.815763235092163
4, 0, 15, 16, 32, 13.552834391093464, 11, 29.555170215174243, 9.102980321638691, 1.0000000000000002, 0.3079995904393413, 5, 5, 18, 13, 317858, 323309, 13, 33.028189182281494, 3.5560593605041504, 17.690921545028687
5, 0, 15, 16, 32, 13.49512093276565, 11, 29.879762635017364, 9.424483357001645, 1.000000000000002, 0.31541359521901674, 5, 5, 18, 13, 317858, 323309, 13, 33.08947467803955, 3.5706119537353516, 17.828418970108032
6, 0, 15, 16, 32, 13.408265411617872, 11, 30.11950525953562, 9.715457598181198, 0.9999999999999996, 0.32256365150969135, 5, 5, 18, 13, 317858, 323309, 13, 32.92034864425659, 3.5935254096984863, 17.786724090576172
7, 0, 15, 16, 32, 13.332210117655984, 11, 30.295567480160962, 9.967403426751753, 0.9999999999999986, 0.3290053382653706, 5, 5, 18, 13, 317858, 323309, 13, 33.05862832069397, 3.639953851699829, 17.791329622268677
8, 0, 15, 16, 32, 13.283447781636292, 11, 30.42687100160297, 10.169271146192376, 1.0000000000000007, 0.3342200762495968, 5, 5, 18, 13, 317858, 323309, 13, 32.99203944206238, 3.6026182174682617, 17.77510952949524
9, 0, 15, 16, 32, 13.244500086800489, 11, 30.510144262473457, 10.314187611902204, 0.9999999999999967, 0.3380576480783246, 5, 5, 18, 13, 317858, 323309, 13, 33.058767557144165, 3.538059711456299, 17.783111095428467
10, 0, 15, 16, 32, 13.22606998112642, 11, 30.567218515977416, 10.417270292836683, 1.0000000000000013, 0.3407987641201842, 5, 5, 18, 13, 317858, 323309, 13, 33.037675619125366, 3.5835561752319336, 17.820659399032593
11, 0, 15, 16, 32, 13.2169503597498, 11, 30.60667026597194, 10.486561996205207, 1.0000000000000016, 0.34262341852533945, 5, 5, 18, 13, 317858, 323309, 13, 32.986100912094116, 3.591719627380371, 17.822004795074463
12, 0, 15, 16, 32, 13.21077100358482, 11, 30.630316998374372, 10.531544463859705, 1.0, 0.34382747212242953, 5, 5, 18, 13, 317858, 323309, 13, 33.080493211746216, 3.735687017440796, 17.809180736541748
13, 0, 15, 16, 32, 13.208595678818194, 11, 30.64675636971672, 10.561023212431, 0.9999999999999996, 0.34460492604910137, 5, 5, 18, 13, 317858, 323309, 13, 33.01642155647278, 3.585031509399414, 17.84399700164795
14, 0, 15, 16, 32, 13.20582844699198, 11, 30.656715326436764, 10.581863436406872, 1.000000000000001, 0.3451727728730805, 5, 5, 18, 13, 317858, 323309, 13, 32.97765517234802, 3.565150260925293, 17.735785484313965
15, 0, 15, 16, 32, 13.204789079062738, 11, 30.66227022376248, 10.593549778801563, 1.0000000000000004, 0.34549137103983374, 5, 5, 18, 13, 317858, 323309, 13, 33.09665584564209, 3.5985465049743652, 17.8668851852417
16, 0, 15, 16, 32, 13.204434425580994, 11, 30.665874582623704, 10.60089822012683, 1.0, 0.3456903924773019, 5, 5, 18, 13, 317858, 323309, 13, 32.97274565696716, 3.619097948074341, 17.673489809036255
17, 0, 15, 16, 32, 13.203682415412253, 11, 30.667677769398622, 10.605273158646357, 0.9999999999999983, 0.3458127230366527, 5, 5, 18, 13, 317858, 323309, 13, 33.11176657676697, 3.6036739349365234, 17.751373529434204
18, 0, 15, 16, 32, 13.203345083297828, 11, 30.6688112908226, 10.608068069132868, 1.0, 0.3458910737863289, 5, 5, 18, 13, 317858, 323309, 13, 33.072046518325806, 3.59912109375, 17.79784846305847
