iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,5.740574166368667,1.6023080721957628,2.103558749424497,5.095276360422
2.0,3.3399262074667004,1.0249714805529893,1.2012913747498801,2.943032376364122
3.0,2.063042882764105,0.7396288907808748,0.7086847349976823,1.7907710591885124
4.0,1.3758317471307586,0.5584849387620964,0.426060867500537,1.1829960721716126
5.0,1.0268597900353256,0.44813979280987354,0.31655906735447753,0.867987391249078
6.0,0.8014988471217419,0.3619209115005002,0.260227031647664,0.6661047573437485
7.0,0.638695488515316,0.2817489355433236,0.21845822241726962,0.529929683475373
8.0,0.48652400699861764,0.21007746278515912,0.17333922455143194,0.40314585728697416
9.0,0.3598736690810819,0.1519694700748784,0.13525725783617126,0.2968498139896338
10.0,0.25272049920313405,0.10506667711186342,0.09712089687151061,0.20831748718968865
11.0,0.1705763079278901,0.07016544225895928,0.06585261534325455,0.14084218328103407
12.0,0.11259419693455225,0.04657240934002283,0.043867868292494484,0.09265027794385967
13.0,0.07157081067138266,0.030962826502222554,0.028133698331783943,0.058070468685282234
14.0,0.049623441656621414,0.020043076232477006,0.02049113203500233,0.04050770994405048
15.0,0.03167323519266564,0.012639515462738737,0.013020729751355315,0.025959527599308748
16.0,0.019290889694594308,0.007893324620507926,0.007747699397363898,0.01580528410666431
17.0,0.012019268442858668,0.0049952794666192025,0.004933616001706879,0.009755482053674878
18.0,0.007517965502826093,0.003160499540082823,0.0030150968304861418,0.006118842951213233
19.0,0.004855901632619487,0.0019785698894383267,0.001969488912029999,0.0039731794930100385
20.0,0.0031031909174259508,0.001245353834340027,0.0012622781271848006,0.0025466726579834206
21.0,0.0019264436993142262,0.0007898121935519419,0.0007739378491782671,0.0015774670301319986
22.0,0.0012751557936712423,0.0005203962639874288,0.0005110083703667932,0.0010459830170592333
23.0,0.0008159909119970077,0.00033828296933057845,0.00031572059879370344,0.0006721058730735364
24.0,0.000558249317985226,0.0002321033783133657,0.0002137526977423845,0.00046052155977146755
25.0,0.00040786629914995085,0.00016731029111406376,0.00015737620177024792,0.00033703844823102105
26.0,0.00029630365888710225,0.0001206620157708387,0.00011446616913834775,0.00024522241403018873
27.0,0.0002159967770188418,8.954409354922697e-05,8.313700715483235e-05,0.00017811429205516304
28.0,0.00016366672853539868,6.81236122410896e-05,6.202171767855757e-05,0.0001352748240468523
29.0,0.0001397146270076457,5.8419111164718765e-05,5.243141535136372e-05,0.00011557824680649284
30.0,0.00012687396547298024,5.317052913154556e-05,4.760093209632782e-05,0.00010490018689340467
31.0,0.0001231691257741176,5.162270074414441e-05,4.620838024853152e-05,0.00010183573000989402
32.0,0.00012181543299844123,5.105558084833902e-05,4.570625104381826e-05,0.0001007137825541068
33.0,0.00012117451186131388,5.0810344858859056e-05,4.545977176494113e-05,0.00010017474897014203
34.0,0.00012042917129242952,5.0520801573999434e-05,4.5169411678005386e-05,9.955178629821153e-05
35.0,0.00011867904543516974,4.981900295546937e-05,4.4495609247025476e-05,9.809650109795986e-05
36.0,0.00011851177750151909,4.9751715408443246e-05,4.4432125156872026e-05,9.795710527843755e-05
37.0,0.00011576165220038588,4.8597832290214465e-05,4.3368617339116095e-05,9.569834819341769e-05
38.0,0.00011216708504924183,4.708036539806604e-05,4.201005920210173e-05,9.273644962076318e-05
39.0,0.00010536903291428873,4.4376614200069334e-05,3.9323801594531545e-05,8.710331702974682e-05
40.0,9.463675807011523e-05,4.012241921416879e-05,3.520654446563862e-05,7.814605992123359e-05
41.0,7.692975320677258e-05,3.2836988908839835e-05,2.8308156660015446e-05,6.354972347986801e-05
42.0,4.941011476451725e-05,2.1848718229003325e-05,1.793126020704132e-05,4.052731005358929e-05
43.0,3.1609613236435754e-05,1.4163364356051506e-05,1.2017729971970804e-05,2.5576178866194588e-05
44.0,2.370543601803585e-05,1.0585460861791342e-05,9.226222807931487e-06,1.9099019028397244e-05
45.0,1.876570694829757e-05,8.267993196609336e-06,7.4557144179563185e-06,1.5106434665005629e-05
46.0,1.4983946658413065e-05,6.3844407072607055e-06,6.0278734943374386e-06,1.2141759158124684e-05
47.0,1.1623738201326058e-05,4.784684564653506e-06,4.7398003180675005e-06,9.473773078060319e-06
48.0,8.376847469053125e-06,3.4737024394013555e-06,3.3557174726510106e-06,6.844276815414726e-06
49.0,6.002782551687559e-06,2.520737737984322e-06,2.4122116457685902e-06,4.884722570951668e-06
50.0,4.224384501076448e-06,1.8097271672776949e-06,1.6983855565106277e-06,3.4184497209097647e-06
51.0,3.017807975290847e-06,1.275570309242e-06,1.218957914259282e-06,2.4483110433876597e-06
52.0,2.1063069269220042e-06,8.893783008282378e-07,8.578380882489354e-07,1.7057693052593322e-06
53.0,1.4612349336936536e-06,6.090278069559482e-07,5.98112485442422e-07,1.1859823424313755e-06
54.0,9.781284384614689e-07,4.045347187395125e-07,3.9466913583917546e-07,7.983252323942752e-07
55.0,6.489875428687134e-07,2.6823258595107185e-07,2.541064429533656e-07,5.335410258662016e-07
56.0,4.184728454200578e-07,1.8055610508698878e-07,1.6706724836300025e-07,3.3853736838669875e-07
57.0,2.8560538316875804e-07,1.2110879637022752e-07,1.2068652205743104e-07,2.287746876960148e-07
58.0,1.8414715896141864e-07,7.758392771944762e-08,7.818485720107753e-08,1.4757384056001464e-07
59.0,1.1041033821527279e-07,5.563731788824691e-08,4.8409162225656346e-08,8.216741845539006e-08
60.0,7.4118779567876e-08,3.305483929508332e-08,2.510881961304156e-08,6.140454593470541e-08
61.0,6.017447376924507e-08,2.290192343369846e-08,2.486066335059567e-08,4.978369827775881e-08
62.0,4.1280555778071804e-08,1.803016315079274e-08,2.128204310596063e-08,3.043143347491745e-08
63.0,2.8433681968482857e-08,1.4265672242748226e-08,9.558811716685266e-09,2.2662612036397533e-08
64.0,2.5205153836289763e-08,1.3253661807425832e-08,8.422875858063851e-09,1.971535926340323e-08
65.0,1.8226510915058717e-08,1.1546974052950957e-08,6.314092794327632e-09,1.2609731263665055e-08
66.0,1.7428806761527447e-08,9.39876641940686e-09,7.114953208511128e-09,1.2837598520159138e-08
67.0,1.7836819492285346e-08,9.013955384205376e-09,6.9140242055847605e-09,1.3751254750622339e-08
68.0,2.453364615886036e-08,8.663291998253279e-09,8.92198717686538e-09,2.114817510843463e-08
69.0,1.3051679773736862e-08,7.909663719371109e-09,4.166552989231065e-09,9.509121986312196e-09
70.0,1.2161883948942786e-08,7.90895442068354e-09,3.8466738166965214e-09,8.400176290236047e-09
71.0,1.0215470890696746e-08,7.332866515623971e-09,4.886756331506653e-09,5.167642280498232e-09
