step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 95.97789014324577, 9, 22.405614510122508, 2.3074021727489433, 1.0, 0.1029832130561069, 5, 5, 19, 14, 689027, 689127, 14, 269.5594606399536, 45.405333280563354, 60.67005777359009
1, 0, 15, 16, 32, 66.22971201524432, 10, 21.61760060307249, 2.8596138507932665, 1.000000000000002, 0.1322817413134572, 5, 5, 19, 14, 689027, 689127, 14, 269.73597860336304, 44.25700044631958, 60.46871209144592
2, 0, 15, 16, 32, 108.55373841273165, 10, 21.017927954242847, 1.3129286049551145, 0.9999999999999987, 0.06246708085656328, 5, 5, 19, 14, 689027, 689127, 14, 270.029940366745, 44.79318308830261, 60.732824087142944
3, 0, 15, 16, 32, 57.53206470212023, 10, 20.97664360287839, 3.161925284254212, 0.9999999999999989, 0.15073552013918623, 5, 5, 18, 13, 342408, 342489, 13, 131.19535183906555, 22.942447900772095, 25.380849838256836
4, 0, 15, 16, 32, 60.309425701721125, 11, 21.284124520059443, 2.9617596536279245, 1.0000000000000004, 0.13915346392737832, 5, 5, 18, 13, 342408, 342489, 13, 129.01830530166626, 20.94463348388672, 25.37381649017334
5, 0, 15, 16, 32, 71.85807860145846, 13, 21.717696087389616, 2.2653082799659177, 0.9999999999999987, 0.10430702551737482, 5, 5, 19, 14, 689027, 689127, 14, 264.10707211494446, 43.87637543678284, 61.003865003585815
6, 0, 15, 16, 32, 69.29550189783627, 11, 21.76847682179067, 2.696593782576894, 0.9999999999999997, 0.12387608947804567, 5, 5, 19, 14, 689027, 689127, 14, 264.3419234752655, 44.35627031326294, 60.91701412200928
7, 0, 15, 16, 32, 74.38362651325606, 12, 22.26996887313429, 2.798266071934844, 1.000000000000006, 0.12565199744443967, 5, 5, 19, 14, 689027, 689127, 14, 266.2651093006134, 43.890779972076416, 60.86249089241028
8, 0, 15, 16, 32, 75.31368917879884, 12, 22.39405613257166, 2.8297767908126503, 1.000000000000001, 0.12636285155581084, 5, 5, 19, 14, 689027, 689127, 14, 264.1765215396881, 44.146767377853394, 61.08109402656555
9, 0, 15, 16, 32, 73.9192329019216, 12, 22.518141399599312, 2.8918556475692436, 1.000000000000004, 0.12842337190496128, 5, 5, 19, 14, 689027, 689127, 14, 264.45381569862366, 44.47171092033386, 60.8037748336792
10, 0, 15, 16, 32, 66.63397492971761, 11, 22.43616424073649, 3.083839698773006, 0.9999999999999993, 0.13744950632754693, 5, 5, 19, 14, 689027, 689127, 14, 264.29321455955505, 44.0074999332428, 60.6608247756958
11, 0, 15, 16, 32, 65.9652437763067, 11, 22.58464406106786, 3.2179914831978755, 0.9999999999999987, 0.14248581799635884, 5, 5, 19, 14, 689027, 689127, 14, 263.4561309814453, 44.45480680465698, 60.88680911064148
12, 0, 15, 16, 32, 63.72228175240913, 12, 23.13676890512571, 3.7193731174652305, 1.0, 0.1607559436115228, 5, 5, 19, 14, 688517, 688617, 14, 263.50201535224915, 43.88731241226196, 60.8515830039978
13, 0, 15, 16, 32, 64.69277443313814, 12, 23.474681492875888, 3.854017929422896, 1.000000000000001, 0.16417764520436642, 5, 5, 19, 14, 689027, 689127, 14, 262.37136054039, 43.63778519630432, 60.80556106567383
14, 0, 15, 16, 32, 64.65645206478307, 12, 23.56502700287692, 3.919347398536018, 1.0000000000000016, 0.16632051378755094, 5, 5, 19, 14, 689027, 689127, 14, 260.30265069007874, 44.7323784828186, 60.79890513420105
