step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9974124423719469, 0.0599079795621382, 0.051133475518968734, 0.050884512975864125, 0.6674481315197398
1, 0, 0.9988503851436872, 0.021592232252670523, 0.03675754112574216, 0.03391084560944605, 0.2456058152209756
2, 0, 0.9995724043428545, 0.009049968657475396, 0.027491646209623178, 0.020679491686986167, 0.07913561001745323
3, 0, 0.9997568514377563, 0.006865499842672033, 0.0326777911327235, 0.015593695660310908, 0.04985697848551796
4, 0, 0.9998181652188414, 0.0019432335754096764, 0.014059512759415815, 0.013484919276058821, 0.03282590575018622
5, 0, 0.9993153293856741, 0.0028591195609574288, 0.03139013617045815, 0.026168451385688032, 0.0210167597113302
6, 0, 0.9991051634301366, 0.0016588691304871457, 0.029920039174265885, 0.029917166353132817, 0.020986174882446473
7, 0, 0.9994046365943956, 0.0011052293798744738, 0.03491193989424608, 0.024401886123604267, 0.01625415999447849
8, 0, 0.998857359040404, 0.0005805405068662418, 0.03410549597235551, 0.03380780314221459, 0.011166763442121828
9, 0, 0.998548419253007, 0.0006322305841116432, 0.0721331501845563, 0.03810653357800931, 0.004606903622402751
10, 0, 0.9986642741198676, 0.0005001435446563347, 0.10649950790618953, 0.03655368954266456, 0.0037058033585528984
11, 0, 0.9983629138110426, 0.0004981140945249416, 0.19657238153483073, 0.04046920743910703, 0.004115100616936519
12, 0, 0.9986079034182987, 0.0004466356894955264, 0.31872018429319915, 0.037317307009473076, 0.004080611386674894
13, 0, 0.9984100427327879, 0.00036399066388960764, 0.42327296225055694, 0.039882198549652595, 0.0033781421413226435
14, 0, 0.9982412948216431, 0.00027076382443564327, 0.47719001106541975, 0.04194614547299195, 0.0025655154518147245
15, 0, 0.9985000963258162, 0.00020486362382223495, 0.5248346644176326, 0.038735855794332905, 0.001984303727692386
16, 0, 0.9984977485975228, 0.00016725138254568463, 0.5971730860453652, 0.038766171031629416, 0.0016191913429076958
17, 0, 0.9994208004224052, 0.00014659467618083474, 0.6898437619765807, 0.024068308414141842, 0.001422268305721858
18, 0, 0.9987567613830444, 0.00015652164287679841, 0.8974043230583779, 0.03526507149900919, 0.0015245044085250934
19, 0, 0.9989124470709142, 0.0001582144211149856, 0.9636169006002325, 0.03298255270049399, 0.0015372919091020721
20, 0, 0.9982610540708484, 0.0001581917084890216, 0.983739775582429, 0.041709741904428124, 0.001534041584857154
21, 0, 0.9989039923469065, 0.00015100552649904367, 0.9478584780284984, 0.03311054402802147, 0.0014600033197540371
22, 0, 0.9987933094720031, 0.00015331378681773488, 0.991907130234279, 0.03474269379785836, 0.0014818670655340077
23, 0, 0.9987336436930996, 0.00015202295501058453, 0.9880851416347314, 0.03559153656176161, 0.0014686638630164648
24, 0, 0.9991481855906806, 0.0001507692661064004, 0.9866247082009989, 0.02918896851798298, 0.0014558789587642376
25, 0, 0.9989402515373146, 0.00014939337779337566, 0.9850010920647422, 0.03255809235479279, 0.0014412183100499713
26, 0, 0.9985412680661809, 0.00014473211164239144, 0.9624766325705836, 0.03820031801730108, 0.0013934299903374456
27, 0, 0.9985235105271224, 0.00013460804602856286, 0.9144492865084051, 0.038432211499730785, 0.0012847662580005967
28, 0, 0.9990345095020081, 0.00012391790767716878, 0.8844425428478635, 0.031076094565909047, 0.001168803646219755
29, 0, 0.9990179217254124, 0.00010030689095735494, 0.765030213176135, 0.03134197684343912, 0.0009206276673248516
30, 0, 0.9985235040960635, 6.939801425076484e-05, 0.6060753680185531, 0.0384322952301, 0.0006090797234512113
31, 0, 0.9979469363818405, 1.6369316520271634e-05, 0.17946033287580246, 0.04532238374998027, 0.00012131841143019347
32, 0, 0.9983619263256227, 2.7208568823667294e-06, 0.04696714911439073, 0.04048141605294298, 2.2197480958461315e-05
33, 0, 0.998755655574817, 1.383726572459286e-06, 0.035329693073061594, 0.03528075629023088, 8.260455314446621e-06
34, 0, 0.9996478871548631, 5.489896917229948e-07, 0.020281760737222043, 0.018765496168048863, 7.42720139120205e-06
35, 0, 0.999939027777858, 1.8579978990379137e-07, 0.010329550159686745, 0.007808530691902766, 3.532003656806312e-06
36, 0, 0.9998106600620754, 1.801162573786122e-07, 0.01548282202746895, 0.013760410645906057, 4.1062970614848105e-06
37, 0, 0.9995610733556878, 1.5301763653265252e-07, 0.021320231430501598, 0.020951725917289592, 3.0574750188899044e-06
38, 0, 0.9994008651392778, 1.0385355551623857e-07, 0.024493836841285095, 0.02447906509608229, 1.2093284006240898e-06
39, 0, 0.9991245475903472, 8.945997061093967e-08, 0.03666844128619853, 0.029591284140585063, 1.1482952273903007e-06
40, 0, 0.9990910604501266, 5.062132510399973e-08, 0.038198795460544714, 0.030152051094102662, 9.63857296525424e-07
41, 0, 0.9987911937229894, 2.4757374026211982e-08, 0.03477666935143669, 0.03477314765339904, 1.5300239938117425e-07
42, 0, 0.9986117144752799, 1.5925170084052208e-08, 0.04224156998005771, 0.03726617348483274, 1.2848127437733392e-07
43, 0, 0.9981417225737291, 2.102769989847477e-08, 0.10998493786536236, 0.04311776324813513, 1.5438657742610413e-07
44, 0, 0.9965217015820307, 2.224050647389913e-08, 0.22239225500364718, 0.059002781718162346, 1.5380953894624196e-07
45, 0, 0.9973096770974773, 1.9710748594838872e-08, 0.35651272662235206, 0.05188578491157929, 1.7794727418775363e-07
46, 0, 0.995017493892912, 1.7403419979411665e-08, 0.5150935360242994, 0.07063092458745325, 1.6137006480407696e-07
47, 0, 0.9852645565891862, 1.2268132844385404e-08, 0.515707423846081, 0.12161467227751331, 1.1594291727479871e-07
48, 0, 0.9871748794114337, 8.059985507242434e-09, 0.4650736389729736, 0.11343061857545876, 7.893574654559185e-08
49, 0, 0.965016065926741, 5.0258690228946606e-09, 0.4445887507918392, 0.18787061087869758, 8.539199973884035e-08
50, 0, 0.9198172564821686, 4.480786373294093e-09, 0.6139494384222268, 0.28610817034456415, 6.718192229101747e-08
51, 0, 0.8825709782227734, 3.047640590736971e-09, 0.4993919861926818, 0.3479870236662962, 2.4627232603578252e-08
52, 0, 0.7983539170554855, 3.846428079115947e-09, 0.8945532563794119, 0.46150458225236773, 2.7001894843094312e-08
53, 0, 0.8999032753209375, 3.4245961078648287e-09, 0.8634134529409384, 0.32052325844746005, 2.245036757326724e-08
54, 0, 0.6461610875625955, 3.4047481559713896e-09, 0.91755975660378, 0.626351319913203, 2.3772377485789496e-08
55, 0, 0.5664174545118381, 3.427377652502767e-09, 0.974656688665548, 0.7034070748319887, 2.333755427098114e-08
