xp, rho, u, p, Mach
0.025,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.075,0.9999999999999999,1.5000000000000002,0.7120050024209774,1.5024004975754885
0.125,0.9999999999999999,1.5000000000000002,0.7088654984951469,1.5057238228307004
0.175,0.9999999999999999,1.5000000000000002,0.7055864818866942,1.5092184834183966
0.225,0.9999999999999999,1.4953532486238998,0.7036592020377735,1.506602192013829
0.275,0.9818027091474782,1.5172615181063747,0.6830569534292156,1.5373759395174218
0.325,0.9347739158681935,1.5693090170739086,0.635684723471901,1.6083362760125712
0.375,0.8792302472705844,1.6103305470335298,0.5792997415340893,1.6766818233910832
0.425,0.7979847647779562,1.6613547615399147,0.5133881582482135,1.7505428222257935
0.475,0.7080731574049208,1.7276150395859888,0.4381008082571247,1.8562437162547825
0.525,0.6382760802975744,1.7628393090420658,0.3753220763265969,1.9429021902912893
0.575,0.5839941863737645,1.7923104811688353,0.3402072918980492,1.9846397228522341
0.625,0.5708256537968224,1.8074154858682918,0.31260499143345744,2.0641809628868746
0.675,0.5470679836649887,1.8200048210619393,0.30102969855757705,2.0735976798094935
0.725,0.5362383480794012,1.8145167734151895,0.29887456548470337,2.054146551308175
0.775,0.5478730008940298,1.7885742732725969,0.2952177664960138,2.0592622878705975
0.825,0.5520583806625945,1.7587939866139528,0.30232176232979047,2.008670736489211
0.875,0.5482376723062272,1.795275354947256,0.30089602294907913,2.0480627790155546
0.925,0.5514425538704439,1.7965580950296325,0.30003496178945893,2.0584553634444673
0.975,0.5494479234098849,1.7864665383205938,0.30825522299111063,2.0157604242798888
