step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9895405048202821, 0.37271883759080116, 0.13781004652446027, 0.1024060028341757, 5.6931822525979445
1, 0, 0.8535695642771335, 0.15636545304300242, 0.5555825140423563, 0.3901582099496234, 3.323356172039025
2, 0, 0.6661200473560775, 0.1063580752486156, 0.7898369953780845, 0.6063632942612603, 2.8333363831973175
3, 0, 0.6703629382764655, 0.061826826860562935, 0.5747073511251043, 0.6020681904741448, 2.1872724602167746
4, 0, 0.2733841680337266, 0.060864163664658334, 0.9592086936957732, 0.9768710058307678, 2.1575330043652636
5, 0, 0.2389520355317144, 0.05500046505819703, 0.9032419260140538, 1.0111110679198774, 1.9971930938488274
6, 0, 0.7628021046893521, 0.02790221893310793, 0.49647895717932494, 0.5032187847453521, 0.6550636715249418
7, 0, 0.7369761572069947, 0.019816473937267414, 0.737725498764773, 0.5320279041136414, 0.48469072868701996
8, 0, 0.846331069179732, 0.014208692421940375, 0.7213326270402184, 0.40009364695048183, 0.34851520463881314
9, 0, 0.7955658464128157, 0.013339672795767815, 0.9387687428930805, 0.46487637178861424, 0.32889106838907955
10, 0, 0.7915813917899082, 0.010048683506840458, 0.7532160082142311, 0.46966243331069146, 0.22418667775900805
11, 0, 0.6400770353913128, 0.008831006615649369, 0.8783945289974538, 0.6323794024619044, 0.2005147134251807
12, 0, 0.7710807147002411, 0.004492297566396762, 0.5078725347844414, 0.4937367371968577, 0.13600331677954833
13, 0, 0.5629218231770633, 0.002974250789640082, 0.6644333758022585, 0.7067090451524562, 0.09532679619629114
14, 0, 0.4759176026834923, 0.002395481972899155, 0.8068956418977836, 0.7875686441568105, 0.0735913428596498
