xp, rho, u, p, Mach
0.05,0.9999999999999999,1.5000000000000002,0.7158843073507136,1.4983242894759417
0.15,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.25,0.966576558688408,1.534032039065919,0.68594970196726,1.5390134159561402
0.35,0.8772684690796548,1.60061492263157,0.5969925457314713,1.6398519838384673
0.45,0.7163448176116796,1.7053890562032694,0.4486718235911787,1.8211936069284471
0.55,0.5906535038080718,1.761980190368416,0.34246344808024365,1.9556731954374513
0.65,0.5216284642453217,1.841362853423748,0.2847787844486851,2.106212495026995
0.75,0.4962253076644771,1.878943045932402,0.26421149253105985,2.1762721324104413
0.85,0.48990755615787257,1.8730711378188478,0.25935688095158166,2.1756971139061845
0.95,0.48869250660986324,1.8727745489765577,0.25953545326661215,2.1719057480081188
