xp, rho, u, p, Mach
0.05,1.0017705051041645,1.502696342139959,0.7148971661119384,1.5033826850095358
0.15,1.0017705051041645,1.4973489360659797,0.71630767538411,1.4965571924329806
0.25,0.9744105899319973,1.527099234830921,0.6823893128366267,1.5422619040086027
0.35,0.8806027470381057,1.5987932492952088,0.5940951901701155,1.645092368858528
0.45,0.7184170064915549,1.6931573916405644,0.4517078997523389,1.8046491129645916
0.55,0.5832180158218297,1.7820787433574448,0.33932369522024936,1.9745641318206617
0.65,0.5199322833956371,1.8251373896352645,0.291278258919872,2.0608714432573656
0.75,0.4972410980437886,1.861576827398635,0.2674839256721965,2.145120091967819
0.85,0.495028969100693,1.8469897398253219,0.26523503150007205,2.1325554403636384
0.95,0.48945506700317537,1.8650216628449376,0.2618869259912402,2.154861531622557
