xp, rho, u, p, Mach
0.05,0.9999999999999998,1.5000000000000004,0.7142857142857143,1.5000000000000004
0.15,0.9999999999999998,1.5000000000000004,0.7142857142857143,1.5000000000000004
0.25,0.9999999999999998,1.5000000000000004,0.7016671182717538,1.5134277007362205
0.35,0.9419429395758387,1.540517165866165,0.6325220539512064,1.5888283682656215
0.45,0.7639289316101219,1.6704105630475856,0.4982057464542386,1.748160578484478
0.55,0.6707155414324161,1.61485594032067,0.42523915908416976,1.7140454243663417
0.65,0.6284002888249952,1.7056336205681502,0.35429204558020516,1.9198142778795029
0.75,0.6188775242765199,1.6762518777563744,0.36481242003752234,1.8451972860257049
0.85,0.587204675884163,1.752750127517237,0.32388637918345425,1.994593502254713
0.95,0.5603081375312372,1.7835285572976496,0.3387943876876109,1.9384803853855386
