iters, residual
0.0,12.375368413827264
1.0,2.570685166012231
2.0,0.8140350127855848
3.0,0.2766732573208639
4.0,0.07919241587439337
5.0,0.034351471430462466
6.0,0.018614636264356724
7.0,0.010876342704625284
8.0,0.00710231270473632
9.0,0.005092314505713968
10.0,0.0033915193008218084
11.0,0.0025923160312616997
12.0,0.0018597169046357185
13.0,0.0014399533507565632
14.0,0.0013459363126827645
