step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 69.90702390549448, 9, 22.905614508872443, 2.7978549646220263, 0.9999999999999993, 0.12214712526216091, 5, 5, 19, 14, 638237, 649089, 14, 65.20131516456604, 7.601109266281128, 41.59347629547119
1, 0, 15, 16, 32, 60.19078067201664, 11, 24.303933875868122, 3.94935505816167, 1.0000000000000049, 0.16249859295753968, 5, 5, 18, 13, 317858, 323309, 13, 32.79858207702637, 3.647519588470459, 17.797295331954956
2, 0, 15, 16, 32, 54.23607191440734, 11, 24.54787301754469, 4.4768345236231015, 0.9999999999999973, 0.18237158553099364, 5, 5, 18, 13, 317858, 323309, 13, 32.677343130111694, 3.591736078262329, 17.843998193740845
3, 0, 15, 16, 32, 53.85293454428364, 11, 24.608661746063614, 4.564646213976958, 1.0000000000000038, 0.18548941267426355, 5, 5, 18, 13, 317858, 323309, 13, 32.57956075668335, 3.6129021644592285, 17.747491359710693
4, 0, 15, 16, 32, 53.82613511029154, 11, 24.60821283783037, 4.569211065403768, 1.000000000000004, 0.18567829754704923, 5, 5, 18, 13, 317858, 323309, 13, 32.638596057891846, 3.6063756942749023, 17.76474618911743
5, 0, 15, 16, 32, 53.811137149904255, 11, 24.607758872493434, 4.571717722153264, 1.0000000000000016, 0.18578358743849496, 5, 5, 18, 13, 317858, 323309, 13, 32.73373818397522, 3.6156399250030518, 17.807134866714478
6, 0, 15, 16, 32, 53.806391727714555, 11, 24.60764858865925, 4.5725461049484295, 1.0000000000000016, 0.18581808369352928, 5, 5, 18, 13, 317858, 323309, 13, 32.65780735015869, 3.6244306564331055, 17.848618268966675
7, 0, 15, 16, 32, 53.80078728667858, 11, 24.60752756623339, 4.573519026936362, 1.0000000000000027, 0.18585853514239972, 5, 5, 18, 13, 317858, 323309, 13, 32.69840955734253, 3.6073129177093506, 17.86150097846985
8, 0, 15, 16, 32, 53.78156517560245, 11, 24.60681195131523, 4.576690452320104, 1.0000000000000027, 0.18599282431934416, 5, 5, 18, 13, 317858, 323309, 13, 32.76227593421936, 3.608084201812744, 17.743504762649536
9, 0, 15, 16, 32, 53.76698703375354, 11, 24.60622519740946, 4.57900315507271, 1.0000000000000016, 0.18609124798040147, 5, 5, 18, 13, 317858, 323309, 13, 32.679112672805786, 3.6095800399780273, 17.730016708374023
10, 0, 15, 16, 32, 53.76258558549789, 11, 24.60603115046269, 4.579666965982532, 1.000000000000002, 0.18611969309387713, 5, 5, 18, 13, 317858, 323309, 13, 32.60590696334839, 3.5943245887756348, 17.826600790023804
11, 0, 15, 16, 32, 53.758053944772456, 11, 24.605862085033717, 4.580441164137871, 0.9999999999999956, 0.18615243588331223, 5, 5, 18, 13, 317858, 323309, 13, 32.72600817680359, 3.588129758834839, 17.795623779296875
12, 0, 15, 16, 32, 53.75729364339352, 11, 24.605836002489273, 4.580575154383755, 0.9999999999999978, 0.18615807867370826, 5, 5, 18, 13, 317858, 323309, 13, 32.60293745994568, 3.6060378551483154, 17.792423486709595
13, 0, 15, 16, 32, 53.75327317192898, 11, 24.60568007329407, 4.581209781682484, 0.9999999999999989, 0.18618505028254487, 5, 5, 18, 13, 317858, 323309, 13, 32.71599054336548, 3.5829057693481445, 17.78220844268799
14, 0, 15, 16, 32, 53.747253943334385, 11, 24.605545630255815, 4.582177303146881, 0.999999999999998, 0.18622538886162687, 5, 5, 18, 13, 317858, 323309, 13, 32.7925066947937, 3.561661958694458, 17.716146230697632
