iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,1.44344188477615,0.39365818974456396,0.7394880387819145,1.175463799898421
2.0,0.531614648879105,0.15268732345000396,0.20617714248812347,0.4656089583287247
3.0,0.1472615618150485,0.04707074640041963,0.049591868156953434,0.13042606731101755
4.0,0.13434455288011557,0.04337358984750249,0.04498725878051808,0.11892576314539041
5.0,0.1259106499565692,0.04108943701317441,0.04245990106994645,0.11118591070615214
6.0,0.12339346159371718,0.0403751713934355,0.041605220360893015,0.10892565142220817
7.0,0.12020349371995619,0.03945332130090991,0.040527105852194316,0.10606539978737531
8.0,0.10974367504107384,0.03654305026448642,0.03679018011982473,0.09672002034552558
9.0,0.10250580834081531,0.03423671430335247,0.03402155619558562,0.0904313101273292
10.0,0.1001974902188801,0.03359390649949783,0.03328166686999227,0.08833638628911888
11.0,0.09764703963963706,0.03286775433955893,0.03227497627624826,0.08609867003285746
12.0,0.09721747149521606,0.03273578030344741,0.032131902428213184,0.08571549625471091
13.0,0.09499450913244865,0.032120026015053184,0.03136445269245371,0.08371697439235375
14.0,0.09221690672498689,0.03136536414894447,0.03040760488859293,0.08121298777085018
