xp, rho, u, p, Mach
0.025,0.9999999999999998,1.5000000000000004,0.7142857142857143,1.5000000000000004
0.075,0.9999999999999998,1.5000000000000004,0.7128424258855443,1.5015177532913728
0.125,0.9999999999999998,1.5000000000000004,0.7142857142857143,1.5000000000000004
0.175,0.9933852050190041,1.502834874293693,0.7086504545613057,1.5037999135314641
0.225,0.9808875425602808,1.5149050900869558,0.700697731657402,1.51483615039998
0.275,0.9729619350794851,1.5150868848346608,0.6851613280153174,1.5258963164647135
0.325,0.9357258874722127,1.5532891421646497,0.6429911504515698,1.5836533108858122
0.375,0.8679666567720145,1.6051259083452676,0.58331723935243,1.6547950076341225
0.425,0.7894827412574527,1.6397272597578851,0.5144481269417662,1.716754221058139
0.475,0.6950484657144546,1.703265157329616,0.4304962925575423,1.829115294686314
0.525,0.6184691042691295,1.752331163088037,0.36074140263987137,1.9391579114742952
0.575,0.5565633488533939,1.8033619248382107,0.3158678884116337,2.023128375445676
0.625,0.5218461473319557,1.8418868006888687,0.2855004812456685,2.1045862867814593
0.675,0.5070760460422855,1.8521270979336526,0.27191154787232735,2.137615005960106
0.725,0.4974438422386867,1.8582650595487178,0.26986524415328506,2.1322699921372013
0.775,0.4971943846283952,1.8450450282328574,0.2664352889781466,2.130149998788327
0.825,0.49168148083634955,1.8569950660783896,0.26452143177105975,2.1397263017064607
0.875,0.49307585217329175,1.8478239235008196,0.2664724031729359,2.124356086741893
0.925,0.4938260383563327,1.8420613554866443,0.26879340335487256,2.110171550110555
0.975,0.4922798168938091,1.854488492880869,0.26491500656191824,2.1365490127816105
