iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,1.7467648554349244,0.46292455943738586,1.3754348981310465,0.9721456441580819
2.0,0.6693394862693854,0.18527565360481832,0.5519339319877504,0.3302381183043738
3.0,0.356867502809849,0.09871933148687494,0.2965432507886313,0.17225274617327016
4.0,0.2104189730573537,0.0537957286209347,0.18368869041090408,0.08741069053486025
5.0,0.12437970436014285,0.03016143953120991,0.10777027766427227,0.054278593149485396
6.0,0.08125440249318103,0.019873914335879223,0.0690713021459208,0.037900668508100394
7.0,0.05959972368426472,0.015324940758437124,0.05089971349152089,0.02695352334059842
8.0,0.04002752931186571,0.010118349731663104,0.03418020464181942,0.018208122148188934
9.0,0.023042244889346735,0.006223886315034518,0.0195815314411912,0.01042937750279432
10.0,0.013935190060309573,0.004117117906382307,0.011698601805780157,0.006354650104584367
11.0,0.008352940616475369,0.0025933450639073334,0.006678148604584594,0.0042951728180547315
12.0,0.0056472643853568445,0.0017485542695946114,0.0045326366422183,0.0028791245325658094
13.0,0.00452170273272852,0.0013694890826544835,0.0036517687226269384,0.002287986112741589
14.0,0.003270243143063271,0.0010496113430037255,0.0026503248417157946,0.0016026804038155585
