step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 7.148988775685402, 9, 34.90561450887252, 14.762157543136393, 1.000000000000001, 0.4229164204911519, 5, 5, 18, 13, 317610, 323055, 13, 32.19118547439575, 3.6404919624328613, 17.777047634124756
1, 0, 15, 16, 32, 7.024460950454037, 11, 34.816369696805125, 14.726503703896757, 1.0000000000000022, 0.4229764283910421, 5, 5, 18, 13, 317610, 323055, 13, 32.30052995681763, 3.6316897869110107, 17.708832263946533
2, 0, 15, 16, 32, 7.027086970258837, 11, 34.96103355236494, 14.405018304952444, 0.9999999999999986, 0.4120306764780389, 5, 5, 18, 13, 317610, 323055, 13, 32.180949211120605, 3.5638973712921143, 17.733218669891357
3, 0, 15, 16, 32, 7.074594528189505, 11, 35.19307839121809, 14.281039291303541, 1.0000000000000024, 0.40579113689773544, 5, 5, 18, 13, 317489, 322928, 13, 32.34154677391052, 3.584815263748169, 17.74723219871521
4, 0, 15, 16, 32, 7.145701773982336, 11, 35.49956532843518, 14.30553581758586, 1.0000000000000007, 0.4029777741004357, 5, 5, 18, 13, 317489, 322928, 13, 32.14022994041443, 3.5992496013641357, 17.768008708953857
5, 0, 15, 16, 32, 7.192857230851423, 11, 35.77145788717412, 14.50687209786269, 0.9999999999999994, 0.40554321670697163, 5, 5, 18, 13, 317489, 322928, 13, 32.20336723327637, 3.5808188915252686, 17.678393840789795
6, 0, 15, 16, 32, 7.221380621413251, 11, 36.02616704115604, 14.870981872409589, 0.9999999999999987, 0.41278279355727804, 5, 5, 18, 13, 317489, 322928, 13, 32.34362816810608, 3.5782887935638428, 17.671801805496216
7, 0, 15, 16, 32, 7.236484949422473, 11, 36.25390208821211, 15.53167654422927, 1.0000000000000024, 0.42841392649094656, 5, 5, 18, 13, 317610, 323055, 13, 32.29712128639221, 3.5370376110076904, 17.650301933288574
8, 0, 15, 16, 32, 7.238703935503542, 11, 36.450695977303035, 15.751330468748996, 0.9999999999999991, 0.4321270155872198, 5, 5, 18, 13, 317489, 322928, 13, 32.16855716705322, 3.6997623443603516, 17.64256000518799
9, 0, 15, 16, 32, 7.231423350365731, 11, 36.61121139036739, 15.966740882922275, 0.9999999999999993, 0.43611615886392757, 5, 5, 18, 13, 317610, 323055, 13, 32.249536752700806, 3.560457229614258, 17.795652627944946
10, 0, 15, 16, 32, 7.222838009085734, 11, 36.745042019783625, 16.169329460827413, 0.9999999999999973, 0.44004112043529076, 5, 5, 18, 13, 317610, 323055, 13, 32.2848756313324, 3.5479049682617188, 17.661991834640503
11, 0, 15, 16, 32, 7.2143779949380615, 11, 36.855200141537615, 16.353210080906027, 1.0000000000000024, 0.44371513431221793, 5, 5, 18, 13, 317610, 323055, 13, 32.39386701583862, 3.5530476570129395, 17.666691303253174
12, 0, 15, 16, 32, 7.208459046716865, 11, 36.94315422989222, 16.516338873115064, 1.0000000000000027, 0.4470744097901372, 5, 5, 18, 13, 317489, 322928, 13, 32.20873498916626, 3.5588130950927734, 17.66708993911743
13, 0, 15, 16, 32, 7.2050116262895045, 11, 37.018308710430865, 16.655827240963127, 1.0000000000000016, 0.44993485173108133, 5, 5, 18, 13, 317489, 322928, 13, 32.204286336898804, 3.526338577270508, 17.75938892364502
