step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9997241127704851, 0.01380610598341807, 0.02231162639974626, 0.01661042626128583, 0.2545431822301581
1, 0, 0.9999102260677304, 0.004467463050848546, 0.009975438314015202, 0.009475017002619636, 0.13802846060923038
2, 0, 0.9998895076634677, 0.005075543022114697, 0.015045612235492358, 0.010511678688017454, 0.09191869054011399
3, 0, 0.9998665941989923, 0.0029413473385619155, 0.011563594972980047, 0.011550335518141844, 0.08054908135606124
4, 0, 0.9998818666784061, 0.002079170995547488, 0.010869000095721464, 0.010869075888519064, 0.08165097169166532
5, 0, 0.9998142327901169, 0.002031271329268237, 0.013683020761111773, 0.013629961043561772, 0.08632002182227595
6, 0, 0.9999205491580021, 0.0012099328665980827, 0.010127540066331412, 0.00891360870634897, 0.020226154705189094
7, 0, 0.9999043249100993, 0.0010056460814435366, 0.01004933555220382, 0.009781481403188902, 0.023618374961229628
8, 0, 0.9998033872581766, 0.0012121664696272154, 0.014058617496450362, 0.014022211199229655, 0.019396898638570345
9, 0, 0.9997261314019102, 0.0012712362574233253, 0.016937430574834773, 0.016549542339894113, 0.019792620837027503
10, 0, 0.9996687288958276, 0.0012812543837751223, 0.019686415427309492, 0.018201608276560862, 0.024290625561849154
11, 0, 0.9996999094745423, 0.0009734776084908388, 0.017500006570002564, 0.01732377102184032, 0.03170385402752642
12, 0, 0.999767720847545, 0.00102651323536958, 0.022013678314149982, 0.015241149642433786, 0.019066080879893792
13, 0, 0.9997361520276333, 0.0007231632512362227, 0.018861209804247027, 0.016243933593836912, 0.022872817016724976
14, 0, 0.9995650521531405, 0.0006543178249904872, 0.021020430915523053, 0.020856537393707752, 0.016066569261042954
15, 0, 0.9994906604050103, 0.0007905642399895289, 0.03133342530631822, 0.022569990434597977, 0.010754818887474945
16, 0, 0.9997305286720004, 0.00037566920219025426, 0.018663917009054492, 0.016416134872278852, 0.00866205261520513
17, 0, 0.999408382808746, 0.0004046392304803319, 0.025296704196547726, 0.02432498139512456, 0.005254974452561064
18, 0, 0.9995542756290609, 0.0003986241605427314, 0.031564298422788385, 0.02111336187263186, 0.005666605607901249
19, 0, 0.9994988842773297, 0.00032441695762982305, 0.03282878368008017, 0.02238701672055343, 0.005259123927183297
20, 0, 0.9995938598032424, 0.00025670856855785837, 0.03348243287151477, 0.020153943599166186, 0.0038023839609679835
21, 0, 0.9995248725750858, 0.0003056538078347858, 0.05197272398767027, 0.021798712687741348, 0.004531766826703888
22, 0, 0.9995906981838872, 0.0002177436437771227, 0.04849537232814142, 0.020232244232413047, 0.004114348140748255
23, 0, 0.999563621708734, 0.00020583738445050033, 0.06014612044297218, 0.020890809179142635, 0.004038086235352002
24, 0, 0.9995169119602179, 0.00018198629228677213, 0.07053818428802772, 0.0219805913794864, 0.0037941983076073237
25, 0, 0.9995533529171354, 0.00012975014739689459, 0.06649346339472093, 0.02113520682201988, 0.002481106897345027
26, 0, 0.9996216195127353, 0.00010066721409208852, 0.0685723392895824, 0.019452924895396875, 0.002151835492574275
27, 0, 0.9995985119759528, 0.00010674855498253327, 0.09645147259791735, 0.020038171830191468, 0.0019685535473636545
28, 0, 0.9996227124173563, 9.753129156860014e-05, 0.11755235728033042, 0.019424808257414952, 0.0017274163909665509
29, 0, 0.9992492569636147, 6.185088731801554e-05, 0.09907917540813072, 0.027402262553954285, 0.001226540814852037
30, 0, 0.999742201946438, 6.571314835381403e-05, 0.1388431847807047, 0.016056608317516367, 0.0012375812672922027
31, 0, 0.9996812940731669, 4.8733219692254584e-05, 0.1353093464925855, 0.017853048037950434, 0.0009523914862096659
32, 0, 0.9995915209838523, 3.851675592879308e-05, 0.1407171294006788, 0.020211895963591412, 0.000701520750142948
33, 0, 0.9994379698892153, 3.056207298204405e-05, 0.14778956679519042, 0.023708840174916194, 0.0005880419212916827
34, 0, 0.9995568166061495, 2.8882696660486497e-05, 0.18304548082912103, 0.021053087840212637, 0.0005393434808012805
35, 0, 0.9994775983541687, 2.6300024647796823e-05, 0.21738757552906723, 0.022857600257205898, 0.0004913372360949807
36, 0, 0.9995043028054728, 2.027068154547557e-05, 0.21717098958818687, 0.02226563807017439, 0.0004027904020159993
37, 0, 0.9993248629879514, 1.6873852396430003e-05, 0.23475245322401656, 0.0259855922196559, 0.00032501788075910354
38, 0, 0.9993559895460657, 1.3968326060705402e-05, 0.2537402101547703, 0.025379404537421362, 0.0002693555726996281
39, 0, 0.9994522370510418, 1.1669396094317272e-05, 0.2750275998652262, 0.023405939001468982, 0.00022788409981166807
40, 0, 0.9995412048830526, 1.0247075625705834e-05, 0.3111014194280399, 0.021420731832224916, 0.0002026124216047446
41, 0, 0.9993797104609089, 8.292309704238817e-06, 0.3216810933370098, 0.02490754421162343, 0.00016276539925303267
42, 0, 0.9994811044421991, 6.8415763817602e-06, 0.34021446034232167, 0.022780756975040582, 0.00013476738593607153
43, 0, 0.9995984294112426, 5.461060075264606e-06, 0.34819062825239444, 0.020040232322094727, 0.00010858669509215992
44, 0, 0.9994754649211444, 4.310629969853741e-06, 0.35044963442030913, 0.022904232819616673, 8.54365826887178e-05
45, 0, 0.9993637332395177, 3.773485133532473e-06, 0.39152021911848717, 0.025226335472403535, 7.549665119129756e-05
46, 0, 0.9993203574119452, 3.3724417231490684e-06, 0.44027557689975305, 0.026072171094448898, 6.733603651090355e-05
47, 0, 0.9996113240523152, 3.0826401126420126e-06, 0.49718710474318106, 0.019715824154395874, 6.222080196146009e-05
48, 0, 0.9995199502839965, 2.8091188927391953e-06, 0.545859370321638, 0.02191135188595246, 5.6830454665541425e-05
49, 0, 0.9995067344248998, 2.8198499145253405e-06, 0.6480789420353724, 0.022210952645112726, 5.6780659089690324e-05
50, 0, 0.9995971105753951, 2.793594356583849e-06, 0.7330383933665657, 0.020073116655175548, 5.662030191210223e-05
51, 0, 0.9992013112934327, 2.8219317668311204e-06, 0.8156957733868467, 0.028263903564687137, 5.7066597755802917e-05
52, 0, 0.9993441682405874, 2.811891603986737e-06, 0.8690397621365846, 0.025611312378742482, 5.6937475596490244e-05
53, 0, 0.9992276583376012, 2.7692059477455412e-06, 0.8965057067706795, 0.027793719529075986, 5.6058682070697554e-05
54, 0, 0.9993062047145042, 2.855300934898313e-06, 0.9586047911612001, 0.02634227893282314, 5.778939782673956e-05
55, 0, 0.9992579643337071, 2.8296680460680884e-06, 0.9637759468553522, 0.027242858961437875, 5.725626744884051e-05
56, 0, 0.9994657696671804, 2.771051217233616e-06, 0.9555907562624558, 0.0231149669708916, 5.6051412728988236e-05
