xp, rho, u, p, Mach
0.025,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.075,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.125,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.175,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.225,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.275,0.9999999999999999,1.5000000000000002,0.7138435225341598,1.5004645170261397
0.325,0.9999999999999999,1.5000000000000002,0.7142857142857143,1.5000000000000002
0.375,0.9999999999999999,1.5000000000000002,0.7024958828782215,1.512534709408867
0.425,0.9999999999999999,1.5000000000000002,0.7053550690082168,1.509466035302437
0.475,0.9999999999999999,1.4877210917997052,0.6724415250037205,1.533310960438137
0.525,0.9877210917997048,1.484561806677002,0.6618311360624323,1.5327729656290845
0.575,0.9999999999999999,1.4345872199305774,0.6804150626409287,1.4698600295995112
0.625,0.9988945206211134,1.4833386505928126,0.6359729648997701,1.5711468661992931
0.675,0.9899626022133384,1.474716735804562,0.6339713182456611,1.5574681716388414
0.725,0.9757961753231327,1.521420269157303,0.6273950106595718,1.6035931981205636
0.775,0.989913543654245,1.4788559320886558,0.6449821387719935,1.5484123942103045
0.825,0.9597711398220229,1.5291252118284706,0.6286813216143663,1.5967892333473304
0.875,0.9778488162111149,1.5328489391937927,0.6414242007358553,1.5995526002058025
0.925,0.9847214939512852,1.4955137797768496,0.6512403290796216,1.5542199039608353
0.975,0.9999999999999999,1.4648747972062741,0.6570036648829948,1.5273993211145156
