step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.997834761545752, 0.08657996337907302, 0.04654293176202314, 0.046544728909493384, 0.680032414609483
1, 0, 0.999610836719117, 0.01060397093960334, 0.020838609718743826, 0.019728181625946598, 0.2463507414211341
2, 0, 0.9992164902453319, 0.013369147050288374, 0.08687836744740651, 0.027993986616858448, 0.10214336090681247
3, 0, 0.9979310777808201, 0.0015437999345945458, 0.0462862274040997, 0.04549718054327527, 0.012834118859241924
4, 0, 0.9978152914410838, 0.0019849585582576825, 0.24661034219047984, 0.04675364266031581, 0.010338453135797137
5, 0, 0.9983445783502249, 0.0006049598232632715, 0.19270394403607216, 0.04069529853238115, 0.00377346886672465
6, 0, 0.998533899343207, 0.00046952267540749425, 0.4471764442479366, 0.03829671544464829, 0.0027532006795029772
7, 0, 0.9985374554362942, 0.00029982711318842046, 0.5496469157668971, 0.03825022502233971, 0.001839447729370556
8, 0, 0.9978266917369506, 0.00020338666475402297, 0.6039237594794012, 0.04663143108584292, 0.001195808195730714
9, 0, 0.9986398618559333, 0.00012696501968935558, 0.5648181349557646, 0.03688632473946134, 0.0007304345342869173
10, 0, 0.9983542879542144, 8.82666664325115e-05, 0.6079843575207586, 0.040575727910945374, 0.00048339678266246644
11, 0, 0.9986116379944284, 7.684384282853652e-05, 0.7665466304572031, 0.03726720042571785, 0.00041167078702417206
12, 0, 0.9976086812537145, 7.941454516471164e-05, 0.9642564435914379, 0.048915744486375055, 0.00041792730833110307
13, 0, 0.9988104190263545, 7.227405678747557e-05, 0.9020476384681406, 0.034495433897562794, 0.0003759635975816856
14, 0, 0.9982657221950088, 6.905427734404998e-05, 0.9303322003224993, 0.04165369596139131, 0.0003559275915801243
15, 0, 0.9987731236576922, 6.175126007455191e-05, 0.8773424564621488, 0.03503216920996916, 0.00031628689712496014
16, 0, 0.9980018991034865, 3.3380642824009154e-05, 0.5215623956464426, 0.04471129607399566, 0.0001543859434464008
17, 0, 0.9984550188391534, 3.737693572904535e-06, 0.08913073759541638, 0.039313844430293565, 2.072411651334121e-05
18, 0, 0.9994058975449392, 6.135616686363229e-07, 0.03438424256352452, 0.024376027581378096, 3.278252113284643e-06
19, 0, 0.9998457465742232, 1.1792864282440886e-07, 0.016539180883860655, 0.01242011975472669, 2.3291092285147825e-06
20, 0, 0.9997780375823493, 4.4888671190114206e-08, 0.017339071259833475, 0.01489881658642336, 6.196280066866511e-07
21, 0, 0.9990911683567127, 4.630971521112872e-08, 0.053573432323425145, 0.030150260840677855, 3.0357257192651843e-07
22, 0, 0.9980821138547136, 3.54306043734573e-08, 0.12271963194230401, 0.043804184569713835, 1.3570429304019625e-07
23, 0, 0.996410124447656, 3.108007193546581e-08, 0.2863522013076728, 0.05994249803525235, 9.708165420534201e-08
24, 0, 0.9941319415042926, 2.5527963525870135e-08, 0.5241199010625117, 0.07665958518835053, 1.01803202672463e-07
25, 0, 0.9791655448350707, 1.7987450368796397e-08, 0.5934908528588574, 0.14472082378273737, 6.237055868533513e-08
26, 0, 0.9568111107329228, 1.0204165980213089e-08, 0.4966141193762799, 0.20896304310324015, 4.522754521162413e-08
27, 0, 0.8476103637214147, 1.031440822124187e-08, 0.8491818203179917, 0.39835256462124313, 5.00811703834543e-08
28, 0, 0.9300992722405779, 9.021409344673373e-09, 0.8363261232503656, 0.2667711844384322, 5.065914381706331e-08
29, 0, 0.8242152505761329, 6.9141161203838434e-09, 0.7315975183606421, 0.4292713489598102, 3.3743587734642645e-08
30, 0, 0.7254667567928907, 6.628116952303296e-09, 0.8875920165514659, 0.5445300178894754, 3.173520621716881e-08
31, 0, 0.7317885263556281, 6.4195847445982125e-09, 0.9383350676339934, 0.5376863383480492, 3.299026941630466e-08
32, 0, 0.3070628789627084, 6.176353928718031e-09, 0.9492423710938129, 0.944316350941602, 3.393697070537044e-08
33, 0, 0.4956316947439724, 5.507352408800969e-09, 0.8835173301525255, 0.7694004674410043, 2.5773017995147094e-08
34, 0, 0.5240037092945622, 4.6763148627152444e-09, 0.8527236500344509, 0.7431267976255754, 3.7672978785902515e-08
35, 0, 0.5800518027997225, 4.461819701018216e-09, 0.9045711836831994, 0.6904900597352591, 3.41819282120922e-08
36, 0, 0.7121901704271093, 3.819323011642631e-09, 0.8209264481097026, 0.5587239247448382, 3.087939300325252e-08
37, 0, 0.5139322320453508, 3.452930240176434e-09, 0.8786612835542553, 0.7524744020430961, 3.3174281830468824e-08
38, 0, 0.04892316751404467, 3.5711719023725335e-09, 0.9784948821941735, 1.2480484410072792, 4.109840745002719e-08
39, 0, 0.0994683387442436, 3.3458372522468956e-09, 0.9519058489191947, 1.1701392910372452, 3.7079392200953786e-08
40, 0, 0.0, 3.205695478234287e-09, 0.9999996880553083, 0.9999996880553083, 3.681963359495945e-08
