xp, rho, u, p, Mach
0.05,1.0,1.5,0.7142857142857144,1.5
0.15,1.0,1.5,0.7142857142857144,1.5
0.25,1.0,1.5,0.7142857142857144,1.5
0.35,1.0,1.5,0.7142857142857144,1.5
0.45,0.8897718560675378,1.5619418018117754,0.6419546477450595,1.5541323075377687
0.55,1.0,1.5,0.5976312117555029,1.6398744742380065
0.65,1.0,1.3897718560675376,0.6457187791832779,1.4616984495519565
0.75,0.8441138638954983,1.4571461797761447,0.6530919466583122,1.400078725976014
0.85,0.8441138638954983,1.5923371495079486,0.5491658632304177,1.6684752148227509
0.95,1.0,1.5,0.5820119415667595,1.661733187347088
