xp, rho, u, p, Mach
0.025,0.998951003335263,1.5012828406036083,0.7132472977666476,1.501587101630811
0.075,0.996247404451065,1.5041441783803442,0.710467620306637,1.5053479862948977
0.125,0.9910948907438271,1.509553058230946,0.7053144976532065,1.5123439654409812
0.175,0.9834059497550558,1.5171168915566633,0.6976806485875049,1.522274957948635
0.225,0.9711287892124926,1.5282868261628935,0.6854603735569323,1.5374042932897445
0.275,0.9486076181810873,1.5476187113866282,0.6627924735311093,1.56478427849639
0.325,0.9059474110318018,1.5841556232959495,0.6196970324489676,1.6188090041188348
0.375,0.8354604131003956,1.646358442817133,0.5488535122716965,1.7167027057302664
0.425,0.7400626891270632,1.7342848911125388,0.4545458175376451,1.8702593925524118
0.475,0.6368992423520483,1.8389052945206843,0.35521982919780165,2.0810480645990763
0.525,0.5498796998571794,1.9407804481088449,0.2737279422872231,2.3248057315106263
0.575,0.49167616964645455,2.0177523722464112,0.22079937847101924,2.544746380108015
0.625,0.4593959084512871,2.061555946417351,0.1926833561756637,2.6903114972465874
0.675,0.4447449591159697,2.0768943103907356,0.18118480114011498,2.750078014374457
0.725,0.44077362816768695,2.071876275395864,0.17985539500282152,2.7412324611684085
0.775,0.44311980369496373,2.053070001469965,0.18476746092375781,2.6871231716920914
0.825,0.44873886064848034,2.027119214684185,0.19291701563605018,2.612924406075574
0.875,0.4558521061661154,1.9990524483298606,0.20242442273020847,2.5353662157381933
0.925,0.46343188678835656,1.9714175864628625,0.21218146888907796,2.462372991899394
0.975,0.468716326848413,1.9519858475207128,0.21896360086676528,2.413691295934441
