dq_lu, dq_hhl,
-0.00029504019385640927,-0.00034387704015873677
9.195120555152632e-06,0.0
-0.00023305419690555676,-0.0002620345666354189
-0.0001573737236012356,-0.00026921492530432507
1.0498807566303031e-05,0.0
-0.0003861448276741932,-0.0004703664421667331
-1.0687078302944039e-05,-0.0
5.360825813693255e-05,0.0
-0.00036978282500892606,-0.0003807273985600259
-0.00022741740900612592,-0.00029620081631774137
-0.00012910645457545278,-0.00010697516387097939
-0.00020606187174416042,-0.00022268656141817978
0.00011347261081414467,0.00017468971108948933
-0.0001883087316653615,-0.0002470485586306587
-0.0005992261752444075,-0.0006737454011118431
