xp, rho, u, p, Mach
0.1,0.9854914865911016,1.5177763414678187,0.6982469596668793,1.5239322955955918
0.3,0.8864080142790295,1.6159248263206396,0.6011112855777065,1.658427656529331
0.5,0.6200170921185091,1.7433882777728116,0.3740810964317185,1.8969201658422412
0.7,0.5163563957825982,1.8355169619205913,0.2856304374479771,2.0857724279358436
0.9,0.4827612587556517,1.87442380140854,0.2601956166126334,2.1578437294625026
