xp, rho, u, p, Mach
0.1,0.9864070396494001,1.516825606179438,0.6984009659446818,1.5235169822388157
0.3,0.8868215467262494,1.6105473787321873,0.604364670942413,1.6488383162716302
0.5,0.6292992851963004,1.7296076760053056,0.3821191436606283,1.8759134943136422
0.7,0.5622496468236122,1.761016023404759,0.32301157934869146,1.9636082125084755
0.9,0.5779811608176258,1.718350380379101,0.33536043648273206,1.9065519078352047
