step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9986244439399433, 0.0702386704755334, 0.047832884718442714, 0.03709487059286036, 0.907716653835058
1, 0, 0.9997546152058374, 0.023146947035240714, 0.03658844742529057, 0.015665243356996848, 0.21690677563943497
2, 0, 0.9998962871457137, 0.006704151248755907, 0.021775767522421694, 0.010184082850961647, 0.08384802023532487
3, 0, 0.9988440861706629, 0.005920775739158035, 0.03945599405782127, 0.034003647697406325, 0.05551585892482145
4, 0, 0.9975699256797812, 0.0033283364582294386, 0.04965010362547513, 0.049310773995404684, 0.054248392378343425
5, 0, 0.9951662931524164, 0.0043111506377354215, 0.15585592652375851, 0.0695669619009372, 0.030924314994431334
6, 0, 0.9969371147794456, 0.002974174441523281, 0.2281512902946858, 0.05536455667329158, 0.016263514024069874
7, 0, 0.9965082502509116, 0.002035589309424605, 0.3028207670642638, 0.05911686021239491, 0.010564034745702056
8, 0, 0.9955380339829842, 0.001254201081894295, 0.3431229081118897, 0.06683527839022928, 0.006978542159078577
9, 0, 0.9966181996079874, 0.0010777765792736426, 0.529323764054449, 0.05817786847461341, 0.006395059794923584
10, 0, 0.9980638162373814, 0.0009093435185943421, 0.6629976203407513, 0.04401274670934581, 0.005839195223710968
11, 0, 0.9974448090296131, 0.000717661986032245, 0.682071159409633, 0.05056506016304317, 0.004483997310032908
12, 0, 0.9983515397597956, 0.000568445244252971, 0.6973529485350081, 0.04060960669606115, 0.0035923994119737013
13, 0, 0.9977370357119855, 0.0004226633798081822, 0.6559821058385533, 0.04758409388101226, 0.0026246357690696376
14, 0, 0.9981234130125664, 0.00034177437770721114, 0.6959292075471121, 0.04332976124023701, 0.0021037092038167183
