iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,7.488557776766468,2.5308180292267726,2.5147327434049864,6.5840395585200655
2.0,3.129869782836523,1.2008498097151719,2.1269568189774684,1.9570639443373912
3.0,1.7338091067206598,0.82107260190897,0.7230224614634224,1.3450547651160156
4.0,0.619303444718521,0.19514381200312697,0.26667464647029304,0.5237750301484967
5.0,0.5732054213809732,0.1819482089542362,0.2556247739716274,0.47970332424409884
6.0,0.47565562761435337,0.17023045185271163,0.2140434401118332,0.3891725518177228
7.0,0.42683846392293906,0.1567667755350819,0.2077481377168889,0.3383134103868659
8.0,0.3459609593266403,0.09543369193807244,0.22740537337687172,0.24262768181022523
9.0,0.2628282557503977,0.07490814659341864,0.1817017343238169,0.17450484617469061
10.0,0.2552807795337796,0.07740334589749673,0.17930540627134814,0.16439759647000146
11.0,0.21475742971459708,0.0686770578481962,0.14437419800641582,0.14338865468697257
12.0,0.15158530747813603,0.06105631489995388,0.1219188787373648,0.06622702515969178
13.0,0.11166104168971924,0.042016403440835,0.09139573591938699,0.048472977305751334
14.0,0.10022484973205535,0.03882127265213306,0.08174407590225423,0.04307940747466611
