step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9456751744169017, 1.5971251846724601, 0.59052528020261, 0.23469846611261974, 7.039687002842715
1, 0, 0.9735939896550833, 0.43862540453385374, 0.2972331578492391, 0.1630419269086004, 2.948802543739096
2, 0, 0.9338199806715739, 0.18044572254797223, 0.45464035706871314, 0.25944704977068456, 1.750215828504652
3, 0, 0.9727010659292249, 0.02734472447729374, 0.16589921453506037, 0.1657945392952772, 0.5891414186289134
4, 0, 0.7398731744601122, 0.02585359730196256, 0.9434260663281874, 0.5288500587162899, 0.573200062021787
5, 0, 0.3207184859007091, 0.021446585508066912, 0.8292662246829875, 0.9313215055008571, 0.47897983319613385
6, 0, 0.6460436296451665, 0.019818021014082594, 0.9233346041593823, 0.6264688451359228, 0.42686068871107286
7, 0, 0.5380413023646177, 0.015300359317040019, 0.7722527918688677, 0.7300507007297226, 0.34612626760615517
8, 0, 0.6922768722408963, 0.01094636995839072, 0.7161311635149975, 0.5796002526283709, 0.2628108872534586
9, 0, 0.15036741192990585, 0.010275496220248955, 0.9369007102423104, 1.106551064088215, 0.25527108602029824
10, 0, 0.6850293838324361, 0.008600112060084564, 0.8366944155281527, 0.5870859918369045, 0.21474957025029362
11, 0, 0.3206467273485794, 0.0071605301839441126, 0.8315930113516578, 0.9313895339352989, 0.15156950024622776
12, 0, 0.7303189520845875, 0.005146032004546802, 0.7182185810000684, 0.5392828446416725, 0.11165374655129341
13, 0, 0.679161907454139, 0.004730424846429588, 0.918059548246833, 0.5931057237950638, 0.10022546441763915
14, 0, 0.6215361297533083, 0.004003418006956371, 0.8463014061725823, 0.6505757030185475, 0.07827275289113941
