iters, residual_total, residual_rho, residual_rhou, residual_rhoE
0.0,12.375368413827264,3.056753228741153,4.585129843111731,11.080730454186686
1.0,7.675773607916849,2.0058253949975926,2.8724268720788295,6.8295921422391705
2.0,5.510860182189849,1.500387953414704,2.079957145473042,4.877724285964636
3.0,4.137570518531473,1.1942234688465692,1.5480956875599656,3.6464667617345845
4.0,3.146337986849938,0.9733279374660982,1.144464617456989,2.7644667104220915
5.0,2.3667522751105237,0.8077085877129226,0.8269186022419713,2.065267245259514
6.0,1.8462869293927673,0.6871141520546432,0.6141161993306751,1.5998471368891618
7.0,1.5104670625536936,0.5985309289987424,0.48643862590663556,1.29871049018538
8.0,1.2775512535544602,0.5276471052394006,0.40430506412588324,1.090991820736168
9.0,1.1028322873777137,0.465797835339509,0.34879101389030837,0.936811752330829
10.0,0.9562789685330363,0.4097455913478248,0.3057808966271242,0.8081312141524675
11.0,0.8413182651353415,0.35846269202795217,0.2781285903771979,0.7084951721001402
12.0,0.7199624010892536,0.3073596239993789,0.24298101343805023,0.6040166782678951
13.0,0.6141938021861975,0.26025193931908225,0.2149081120749701,0.5131446755925337
14.0,0.5141434056654842,0.21622868335792536,0.18501415752464953,0.4282036426725547
