step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9997965518038701, 0.012987439409790143, 0.020988604342789367, 0.01426388954581557, 0.21864465674040537
1, 0, 0.9998673327577047, 0.005469455988467045, 0.012229761793545447, 0.011518317704278537, 0.1137704516125675
2, 0, 0.9998706828050513, 0.004049483248268114, 0.012098151318105555, 0.011371955678493953, 0.07805344694134053
3, 0, 0.9998352831372231, 0.004451473692689314, 0.017626564195497012, 0.012834471015469575, 0.09479833232759476
4, 0, 0.9998876727255412, 0.0020889829634003244, 0.01084914120100877, 0.010598605049249978, 0.05097245173551755
5, 0, 0.9999296103873083, 0.0012964856770097165, 0.008671328058830263, 0.008389925590252294, 0.02899842665168094
6, 0, 0.9997410462110341, 0.0020123892139484296, 0.016639284810725435, 0.016092562114311572, 0.04930403179426329
7, 0, 0.9998947397140452, 0.0010486786557312511, 0.010323232301419653, 0.01025977855669369, 0.03219996530574947
8, 0, 0.9997582327248428, 0.0013521564694834575, 0.015557968827636118, 0.015549337277771785, 0.028930751101656414
9, 0, 0.9998217432446276, 0.0010336169962061727, 0.013793652459114751, 0.013351580428853595, 0.023824321434537943
10, 0, 0.9997219809393544, 0.0011642130618419913, 0.01802611715999477, 0.016674483109861773, 0.02594021913815197
11, 0, 0.9995777907617948, 0.0011949640138006305, 0.021579685937324223, 0.020548815361860828, 0.030111030789004123
12, 0, 0.9997451198124989, 0.0007427309069496878, 0.015982403333580968, 0.015965476208011937, 0.018207478197094715
13, 0, 0.999517738500241, 0.0008477285457093715, 0.02199604392662851, 0.021961777200894102, 0.016474824420967888
14, 0, 0.9996365682343227, 0.0007276665562099286, 0.023261889457144896, 0.01906475261683386, 0.01092954759997831
