step, iter, matrix_size_orig, matrix_size_pow2, matrix_size_herm, condition_number, nnz_per_row, lambda_max_orig, lambda_min_orig, lambda_max_scaled, lambda_min_scaled, nqubits, circ_depth_orig, circ_gates_orig, circ_qubits_orig, circ_depth_transpile, circ_gates_transpile, circ_qubits_transpile, circ_generate_time, circ_transpile_time, circ_run_time
0, 0, 15, 16, 32, 95.97789014324577, 9, 22.405614510122508, 2.3074021727489433, 1.0, 0.1029832130561069, 5, 5, 19, 14, 689027, 689127, 14, 280.20178174972534, 50.33825063705444, 71.89300870895386
1, 0, 15, 16, 32, 70.48762302681796, 11, 23.609555197921875, 3.692391348336442, 0.9999999999999939, 0.15639393954619943, 5, 5, 19, 14, 689027, 689127, 14, 280.5384783744812, 48.11753010749817, 70.58823752403259
2, 0, 15, 16, 32, 70.05664986953352, 11, 23.65208395191662, 3.7323329317284943, 1.0000000000000027, 0.15780144106185862, 5, 5, 19, 14, 689027, 689127, 14, 277.4551327228546, 48.78155779838562, 70.5068633556366
3, 0, 15, 16, 32, 69.7541890619536, 11, 23.678838411599067, 3.760154956364117, 1.0000000000000004, 0.15879811716280007, 5, 5, 19, 14, 689027, 689127, 14, 278.9589033126831, 48.30697774887085, 70.03127479553223
4, 0, 15, 16, 32, 69.53041455706139, 11, 23.703272106518185, 3.7807471107533184, 0.9999999999999978, 0.15950317296967828, 5, 5, 19, 14, 689027, 689127, 14, 279.99571800231934, 47.8103461265564, 69.71029162406921
5, 0, 15, 16, 32, 69.31454722522908, 11, 23.725773804845094, 3.801275363063902, 0.9999999999999973, 0.1602171290315364, 5, 5, 19, 14, 689027, 689127, 14, 279.53107833862305, 48.02706789970398, 69.71612167358398
6, 0, 15, 16, 32, 69.11996324637404, 11, 23.74335310879651, 3.8187978997025933, 0.9999999999999984, 0.16083650368185776, 5, 5, 19, 14, 689027, 689127, 14, 278.3821246623993, 48.3263885974884, 70.54154682159424
7, 0, 15, 16, 32, 68.9646709841837, 11, 23.75909840201781, 3.8345937020487812, 0.9999999999999933, 0.16139474811565654, 5, 5, 19, 14, 689027, 689127, 14, 279.54902243614197, 48.464417695999146, 69.97693181037903
8, 0, 15, 16, 32, 68.92150782402426, 11, 23.76552915831718, 3.8396476028088293, 0.9999999999999979, 0.16156373280100456, 5, 5, 19, 14, 689027, 689127, 14, 279.45683336257935, 48.278838872909546, 70.79811525344849
9, 0, 15, 16, 32, 68.70691306971935, 11, 23.7939845312588, 3.8660692623008273, 1.0000000000000007, 0.16248095215922587, 5, 5, 19, 14, 689027, 689127, 14, 279.1680929660797, 47.87391924858093, 69.99383854866028
10, 0, 15, 16, 32, 68.50407160808572, 11, 23.826524182106485, 3.8945067909538813, 1.0000000000000013, 0.1634525775219283, 5, 5, 19, 14, 689027, 689127, 14, 276.35294914245605, 47.175026416778564, 68.9286105632782
11, 0, 15, 16, 32, 68.49734560478547, 11, 23.82743842135787, 3.8953550055718007, 0.9999999999999991, 0.16348190421007264, 5, 5, 19, 14, 689027, 689127, 14, 274.1279857158661, 46.9102520942688, 68.14594435691833
12, 0, 15, 16, 32, 68.49678633005601, 11, 23.827549853231837, 3.895450693930577, 0.9999999999999999, 0.1634851555415898, 5, 5, 19, 14, 689027, 689127, 14, 268.1264178752899, 45.79864263534546, 66.22205686569214
13, 0, 15, 16, 32, 68.42168130608685, 11, 23.837425677818977, 3.9046328022207795, 1.0000000000000027, 0.16380262092873948, 5, 5, 19, 14, 689027, 689127, 14, 256.847332239151, 44.27448225021362, 64.87903237342834
14, 0, 15, 16, 32, 68.39146385862863, 11, 23.841458120734323, 3.9087358295737906, 1.0000000000000016, 0.1639470123756596, 5, 5, 19, 14, 689027, 689127, 14, 248.46717262268066, 41.83244204521179, 62.5014169216156
