xp, rho, u, p, Mach
0.025,1.0,1.5,0.7142857142857144,1.5
0.075,1.0,1.5,0.7142857142857144,1.5
0.125,1.0,1.5,0.7009651235195404,1.514185336463396
0.175,0.978016819869469,1.533715954087781,0.7041709280593802,1.52761893813862
0.225,1.0,1.5,0.7142857142857144,1.5
0.275,1.0,1.5,0.7054924422334999,1.5093190668159089
0.325,0.9780168198694636,1.5337159540877894,0.6650941819331465,1.57185508701251
0.375,0.9203369698848374,1.5448859871318072,0.6544178699704614,1.5483825743923525
0.425,0.8580449995470798,1.6454761399878248,0.5789430731248838,1.6930300739140942
0.475,0.8362922799720034,1.6094170251625812,0.5638146576227789,1.656591528531844
0.525,0.7564231959488628,1.7089169282600059,0.4999759730554097,1.7764982578987318
0.575,0.7851217273402563,1.5990163464655784,0.5046386426613735,1.6856489405934678
0.625,0.7435900132981043,1.6548345070817503,0.493694146153223,1.7164388501007606
0.675,0.7556035445620786,1.5878355252069598,0.5025159061803429,1.645559474013926
0.725,0.7384125301691584,1.6471462815710411,0.4795992796469666,1.7273423466990596
0.775,0.744469266589395,1.6175852120451815,0.48480673850578576,1.6941123684680277
0.825,0.757340645626737,1.5974037865061388,0.4925986480096564,1.6739778869733792
0.875,0.7718097845734551,1.5421281272296945,0.5169540806347054,1.5925225722201006
0.925,0.7369283849226178,1.6614010120213079,0.4848402738543515,1.7311063577025367
0.975,0.7735733085551386,1.5761770929792087,0.5011973322389566,1.65495944772678
