step, iter, fidelity, l2_error_abs, l2_error_rel, l2_error_normalized, linsys_residual
0, 0, 0.9991313975027581, 0.05713038424784955, 0.030711673599858855, 0.029475264151111832, 1.5257455357445624
1, 0, 0.9996706927591319, 0.01623151151446633, 0.02982119008026436, 0.018147571632252297, 0.15670263486716868
2, 0, 0.9989489125156575, 0.005156003927344821, 0.03250160622493375, 0.032424740952184075, 0.06223457824098045
3, 0, 0.9989571324247732, 0.002742659803999352, 0.06707585338947601, 0.03229767190198119, 0.017503784033010096
4, 0, 0.998079613241153, 0.0027211704005606465, 0.23060701704562253, 0.04383274593848142, 0.014044696382766625
5, 0, 0.9977264785952334, 0.0016334865906990704, 0.34807825750711074, 0.047695021760147366, 0.008498122458902779
6, 0, 0.9987367867255914, 0.0009397941731314368, 0.4148758567268031, 0.03554732695316661, 0.005047231831284452
7, 0, 0.9984937847932411, 0.0005337584157097199, 0.4438889041779806, 0.03881730033582099, 0.0029274361506144465
8, 0, 0.9981373178308905, 0.00040567616742830863, 0.618343901464196, 0.04316885884637386, 0.0023773311105904573
9, 0, 0.9986123087695852, 0.0002954089521708642, 0.6586154648471244, 0.03725819354803655, 0.0017586106350890875
10, 0, 0.9982498034064009, 0.0001950749135203338, 0.6051041588104462, 0.04184451052993917, 0.0011405868674979316
11, 0, 0.9988336703535172, 0.00016448829390800418, 0.7576712686680545, 0.0341565502668882, 0.0009467777475294477
12, 0, 0.9984973014124907, 0.00013724292898994165, 0.7898574550838271, 0.03877194266187041, 0.0007880467520116989
13, 0, 0.99900721158339, 0.00010184612799733193, 0.7086202305555637, 0.03151245700005906, 0.0005854705893500829
14, 0, 0.9984870737317068, 8.378089063085901e-05, 0.7667218317343147, 0.038903713678503336, 0.0004790253129413553
